symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
MCK,McKesson Corporation Common Stock,$866.03,16.57,1.951%,754537,106891181700.0,United States,,Other Pharmaceuticals,Health Care,/market-activity/stocks/mck,Emmis Corporation,https://en.wikipedia.org/wiki/Emmis_Corporation,Public,Expert Market: EMMS,1980; 45 years ago (1980),"Indianapolis, Indiana, U.S.",,,,Radio,"114,131,000 United States dollar (2019)",,,,,350 (2019),,Official website,Jeff Smulyan,,,
IDXX,IDEXX Laboratories Inc. Common Stock,$725.91,36.56,5.304%,972614,57964878960.0,United States,1991.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/idxx,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
ENSG,The Ensign Group Inc. Common Stock,$184.99,5.65,3.15%,402484,10715505607.0,United States,2007.0,Hospital/Nursing Management,Health Care,/market-activity/stocks/ensg,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
VTRS,Viatris Inc. Common Stock,$10.46,0.27,2.65%,8953255,12047512861.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/vtrs,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
COYA,Coya Therapeutics Inc. Common Stock,$5.98,0.0,0.00%,127002,125128247.0,United States,2022.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/coya,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
STSS,Sharps Technology Inc. Common Stock,$2.83,0.07,2.536%,134918,79880013.0,United States,2022.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/stss,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
OM,Outset Medical Inc. Common Stock,$4.29,-0.15,-3.378%,1050463,77876756.0,United States,2020.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/om,Spire Inc.,https://en.wikipedia.org/wiki/Spire_Inc.,Public,NYSE: SRS&P 400 Component,1857 as The Laclede Gas Light Company,"St. Louis, Missouri, United States",,"St. Louis, MissouriKansas City, MissouriBirmingham, AlabamaMontgomery, AlabamaMobile, AlabamaHattiesburg, Mississippi",Steve Lindsey (CEO),Natural gas distribution,US$1.855 billion (Fiscal Year Ended 30 September 2020),US$206.4 million (Fiscal Year Ended 30 September 2020),US$88.6 million (Fiscal Year Ended 30 September 2020),US$8.241 billion (Fiscal Year Ended 30 September 2020),US$2.522 billion (Fiscal Year Ended 30 September 2020),"3,296 (2016)","Alabama Gas Corporation (Alagasco)EnergySouth, Inc.Laclede Gas Company",spireenergy.com,,,Natural gas,
ENOV,Enovis Corporation Common Stock,$28.77,1.94,7.231%,891656,1645338491.0,United States,,Industrial Specialties,Health Care,/market-activity/stocks/enov,APA Corporation,https://en.wikipedia.org/wiki/APA_Corporation,Public,Nasdaq: APAS&P 500 component,"December 6, 1954; 70 years ago (1954-12-06)","Post Oak CentralHouston, Texas, U.S.",,,John J. Christmann IV (CEO),,US$9.74 billion (2024),US$1.90 billion (2024),US$804 million (2024),US$19.4 billion (2024),US$5.28 billion (2024),"2,305 (2024)",,apacorp.com,Truman AndersonCharles ArnaoRaymond Plank,,PetroleumNatural gas,US03743Q1085
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,$14.67,1.1,8.106%,1303584,1611053077.0,United States,2022.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/amlx,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,$6.26,0.36,6.102%,1442606,177862482.0,Israel,2013.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/arct,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
NAGE,Niagen Bioscience Inc. Common Stock,$6.88,0.17,2.534%,844562,549066236.0,United States,, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/nage,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
TALK,Talkspace Inc. Common Stock,$3.30,0.19,6.109%,1290310,546665209.0,United States,2020.0,Medical/Nursing Services,Health Care,/market-activity/stocks/talk,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
VCEL,Vericel Corporation Common Stock,$39.58,1.73,4.571%,702005,2001719949.0,United States,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/vcel,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,$8.17,0.35,4.476%,1046265,495022089.0,United States,2021.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/dna,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
LSTA,Lisata Therapeutics Inc. Common Stock,$1.96,-0.03,-1.508%,28225,17288637.0,United States,,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/lsta,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
ICCM,IceCure Medical Ltd. Ordinary Shares,$0.66,0.011,1.695%,492375,37335539.0,Israel,,Medical/Dental Instruments,Health Care,/market-activity/stocks/iccm,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
LGND,Ligand Pharmaceuticals Incorporated Common Stock,$199.23,0.2,0.10%,264600,3921189076.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/lgnd,Constellation Brands,https://en.wikipedia.org/wiki/Constellation_Brands,Public,NYSE: STZ (Class A)S&P 500 component,1945; 80 years ago (1945),"Rochester, New York, U.S.","United States, Mexico, New Zealand, Italy",,Christopher J. Baldwin (Chairman)Bill Newlands (CEO),,US$9.355 billion (2021),US$2.791 billion (2021),US$2.031 billion (2021),US$27.104 billion (2021),US$13.921 billion (2021),"9,300 (2021)",,cbrands.com,Marvin Sands,,"Wine, beer, and spirits",
QGEN,Qiagen N.V. Common Shares,$46.84,1.17,2.562%,832987,10122878218.0,Netherlands,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/qgen,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
IMMP,Immutep Limited American Depositary Shares,$1.72,0.03,1.775%,111112,253170298.0,Australia,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/immp,ICL Fincorp,https://en.wikipedia.org/wiki/ICL_Fincorp,,,1991,"Irinjalakuda, Thrissur, Kerala, India",,,Adv K G Anilkumar (CMD) Uma Anilkumar (Whole time director & CEO),Gold LoansHome insuranceVehicle Loan,,,,,,,,https://www.iclfincorp.com/,Adv K G Anilkumar,,,
NTRA,Natera Inc. Common Stock,$230.63,5.08,2.252%,2870396,31830276063.0,United States,2015.0,Medical Specialities,Health Care,/market-activity/stocks/ntra,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
ESPR,Esperion Therapeutics Inc. Common Stock,$3.08,0.13,4.407%,9840137,736315386.0,United States,2013.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/espr,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
WST,West Pharmaceutical Services Inc. Common Stock,$271.07,13.3,5.16%,894012,19501700691.0,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/wst,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
IMNM,Immunome Inc. Common Stock,$18.53,1.02,5.825%,1430301,1699391433.0,United States,2020.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/imnm,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
EW,Edwards Lifesciences Corporation Common Stock,$85.13,1.04,1.237%,4848918,49400939000.0,United States,,Industrial Specialties,Health Care,/market-activity/stocks/ew,IDT Corporation,https://en.wikipedia.org/wiki/IDT_Corporation,Public,NYSE: IDTRussell Microcap component,August 1990; 35 years ago (1990-08),"Newark, New Jersey, U.S.",,,Howard Jonas (chairman)Samuel Jonas (CEO)Bill Pereira (COO)David Wartell (CTO),Financial servicestelecommunications,US$1.24 billion (2023),US$60.7 million (2023),US$40.5 million (2023),US$511 million (2023),US$200 million (2023),"1,890 (2023)",,idt.net,Howard Jonas,,Cloud communicationsunified communicationspoint of sale,
ATYR,aTyr Pharma Inc. Common Stock,$0.6645,0.0131,2.011%,2834419,65112118.0,United States,2015.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/atyr,Digital World Acquisition Corp.,https://en.wikipedia.org/wiki/Digital_World_Acquisition_Corp.,Public,Nasdaq: DWAC (2021–2024),11 December 2020; 4 years ago (2020-12-11),,,,,,,,,,,,,dwacspac.com,,,,
TNDM,Tandem Diabetes Care Inc. Common Stock,$21.28,1.78,9.128%,3265124,1442834200.0,United States,2013.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/tndm,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
ALC,Alcon Inc. Ordinary Shares,$76.61,1.56,2.079%,3321765,37892556582.0,Switzerland,2019.0,Ophthalmic Goods,Health Care,/market-activity/stocks/alc,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
MEDP,Medpace Holdings Inc. Common Stock,$591.82,5.66,0.966%,253163,16670517736.0,United States,2016.0,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/medp,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
CNC,Centene Corporation Common Stock,$36.50,1.67,4.795%,7914557,17940407000.0,United States,,Medical Specialities,Health Care,/market-activity/stocks/cnc,APA Corporation,https://en.wikipedia.org/wiki/APA_Corporation,Public,Nasdaq: APAS&P 500 component,"December 6, 1954; 70 years ago (1954-12-06)","Post Oak CentralHouston, Texas, U.S.",,,John J. Christmann IV (CEO),,US$9.74 billion (2024),US$1.90 billion (2024),US$804 million (2024),US$19.4 billion (2024),US$5.28 billion (2024),"2,305 (2024)",,apacorp.com,Truman AndersonCharles ArnaoRaymond Plank,,PetroleumNatural gas,US03743Q1085
HOLX,Hologic Inc. Common Stock,$74.36,0.24,0.324%,3791967,16575232754.0,United States,1990.0,Medical Electronics,Health Care,/market-activity/stocks/holx,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
LMAT,LeMaitre Vascular Inc. Common Stock,$87.93,3.49,4.133%,174807,1994779452.0,United States,2006.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/lmat,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
COO,The Cooper Companies Inc. Common Stock,$75.47,4.36,6.131%,3811441,15004109268.0,United States,,Ophthalmic Goods,Health Care,/market-activity/stocks/coo,"Stride, Inc.","https://en.wikipedia.org/wiki/Stride,_Inc.",Publicly held,NYSE: LRNRussell 2000 ComponentS&P 600 component,,"Reston, Virginia, U.S.",,International,"Nathaniel B. Greene, ChairmanJames J. Rhyu, CEO",,$2.04 billion (FY 2024),$249.6 million (FY 2024),,,$1.176 billion (FY 2024),"7,800 (FY 2024)",,stridelearning.com,Ronald J. Packard,,"Education software, textbooks, workbooks",
UHS,Universal Health Services Inc. Common Stock,$231.92,6.54,2.902%,679471,14490938153.0,United States,,Hospital/Nursing Management,Health Care,/market-activity/stocks/uhs,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,$436.38,-9.41,-2.111%,1298049,57651827899.0,United States,2004.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/alny,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
ACHV,Achieve Life Sciences Inc. Common Shares,$3.96,0.08,2.062%,434199,210806592.0,United States,,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/achv,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
ABAT,American Battery Technology Company Common Stock,$3.37,-0.14,-3.989%,6225318,437998758.0,United States,,Metal Mining,Basic Materials,/market-activity/stocks/abat,JAB Holding Company,https://en.wikipedia.org/wiki/JAB_Holding_Company,Private,,1828; 197 years ago (1828),"Luxembourg City, Luxembourg",,,Peter Harf (chairman)Olivier Goudet (CEO),,,,,,,29 (2019),"CotyJDE Peet's, Stumptown CoffeeEspresso HouseKeurig Dr Pepper (27%)Krispy KremePanera Brands Panera Bread Einstein Bros. Bagels Caribou CoffeeBruegger'sPret A MangerCompassion-First Pet HospitalsNational Veterinary AssociatesIndependence Pet Holdings",jabholco.com,Ludwig ReimannJohann Benckiser,,,
AEC,Anfield Energy Inc. Common Shares,$5.81,-0.1,-1.692%,63341,92249803.0,Canada,,Metal Mining,Basic Materials,/market-activity/stocks/aec,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
ALM,Almonty Industries Inc. Common Shares,$5.59,-0.06,-1.062%,1227485,1256696889.0,Canada,,Other Metals and Minerals,Basic Materials,/market-activity/stocks/alm,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
AMWD,American Woodmark Corporation Common Stock,$51.10,3.26,6.814%,251796,744475236.0,United States,1986.0,Forest Products,Basic Materials,/market-activity/stocks/amwd,McKesson Corporation,https://en.wikipedia.org/wiki/McKesson_Corporation,Public,NYSE: MCKS&P 500 component,"1833; 192 years ago (1833) in New York City, U.S.","Irving, Texas, U.S.",,,Brian S. Tyler (CEO)Donald Knauss (chairman),,US$359 billion (2025),US$4.42 billion (2025),US$3.29 billion (2025),US$75.1 billion (2025),US$−2.1 billion (2025),"c. 45,000 (2025)",Health MartUniprix,McKesson.com,John McKessonCharles M. Olcott,Olcott (1828–1833)Olcott & McKesson (1833–1853)McKesson & Robbins (1853–1967)McKessonHBOC (1999–2001),PharmaceuticalsMedical technologyHealth care services,
BGL,Blue Gold Limited Class A Ordinary Shares,$3.26,-0.41,-11.172%,222207,99663951.0,United Kingdom,,Metal Mining,Basic Materials,/market-activity/stocks/bgl,Digital Chocolate,https://en.wikipedia.org/wiki/Digital_Chocolate,Private,,"October 18, 2003 (2003-10-18)","San Mateo, California, U.S.",,Worldwide,Marc Metis(President)Edmond Chui(VP of Engineering),,,,,,,129,,digitalchocolate.com (offline),Trip Hawkins,,,
BGLWW,Blue Gold Limited Warrant,$0.39,-0.0021,-0.536%,126875,11922988.0,United Kingdom,,Metal Mining,Basic Materials,/market-activity/stocks/bglww,Digital Chocolate,https://en.wikipedia.org/wiki/Digital_Chocolate,Private,,"October 18, 2003 (2003-10-18)","San Mateo, California, U.S.",,Worldwide,Marc Metis(President)Edmond Chui(VP of Engineering),,,,,,,129,,digitalchocolate.com (offline),Trip Hawkins,,,
CRML,Critical Metals Corp. Ordinary Shares,$7.13,-0.1,-1.383%,6509866,762199168.0,British Virgin Islands,,Metal Mining,Basic Materials,/market-activity/stocks/crml,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
CRMLW,Critical Metals Corp. Warrants,$3.05,-0.35,-10.294%,130010,326045927.0,British Virgin Islands,,Metal Mining,Basic Materials,/market-activity/stocks/crmlw,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
EU,enCore Energy Corp. Common Shares,$2.40,-0.03,-1.235%,3575236,449398882.0,United States,,Other Metals and Minerals,Basic Materials,/market-activity/stocks/eu,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
LIN,Linde plc Ordinary Shares,$412.74,4.23,1.035%,3098001,192728501368.0,United States,,Major Chemicals,Basic Materials,/market-activity/stocks/lin,ICON PLC,https://en.wikipedia.org/wiki/ICON_PLC,Public,Nasdaq: ICLR,"1990; 35 years ago (1990) in Dublin, Ireland","Dublin, Ireland",,,Barry Balfe (CEO) Nigel Clerkin (CFO),,US$8.28 billion (2024),,US$705.05 million (2024),US$16.88 billion (2024),,"41,900 (2024)",,www.iconplc.com,John ClimaxRonan Lambe,,"Services for pharmaceutical, biotech and medical device industries",
LITM,Snow Lake Resources Ltd. Common Shares,$2.50,0.01,0.402%,534785,21870418.0,Canada,2021.0,Other Metals and Minerals,Basic Materials,/market-activity/stocks/litm,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
MERC,Mercer International Inc. Common Stock,$1.59,0.09,6.00%,677169,106502185.0,Canada,,Paper,Basic Materials,/market-activity/stocks/merc,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
NVA,Nova Minerals Limited American Depositary Shares,$7.97,0.2,2.574%,655931,1335446282.0,Australia,2024.0,Precious Metals,Basic Materials,/market-activity/stocks/nva,Kenon Holdings,https://en.wikipedia.org/wiki/Kenon_Holdings,Public,NYSE: KEN,2014; 11 years ago (2014),Singapore,,,Idan Ofer (owner) Robert L. Rosen (CEO) Deepa Joseph (CFO),,,,,,,,,kenon-holdings.com,,,,
NVAWW,Nova Minerals Limited Warrant,$39.90,-1.68,-4.04%,2475,80227312442.0,Australia,2024.0,Precious Metals,Basic Materials,/market-activity/stocks/nvaww,Kenon Holdings,https://en.wikipedia.org/wiki/Kenon_Holdings,Public,NYSE: KEN,2014; 11 years ago (2014),Singapore,,,Idan Ofer (owner) Robert L. Rosen (CEO) Deepa Joseph (CFO),,,,,,,,,kenon-holdings.com,,,,
