Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
22473,0FnNvh5Azabpbfb7xSmZpj,Currents,The Way It Ends,Monsters,53,212308,True,0.474,0.977,4,-4.204,0,0.129,0.00035,2.65e-06,0.401,0.174,100.918,4,death-metal
37570,4UympsZgnf2To9Guid2Gwn,DJ Ghost Floripa,Toma! Mega Rave,Toma! Mega Rave,46,155602,True,0.892,0.56,6,-8.223,1,0.128,0.19,0.0066,0.0963,0.692,129.981,4,funk
88235,27sqBDytiRE42WplwCLrj7,Daddy Yankee,Reggeaton Imperdible,RUMBATÓN,5,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,reggae
14391,1J9pjLBs6L98PZA4yBNcuV,Blippi,"Blippi Tunes, Vol. 2: Machines (Music for Toddlers)",The Garbage Truck Song,57,182910,False,0.695,0.427,4,-13.493,1,0.0373,0.316,0.000464,0.0769,0.96,129.862,4,children
105535,3gcsuXQne1dtiEXV7RJ5NE,Justnormal,Graceland Drive,Turainz,3,137937,False,0.712,0.463,0,-10.128,0,0.0281,0.535,0.901,0.159,0.265,99.984,4,study
12896,3YC4FwGXLyjcn9zHGp1n3s,Claudia Koh,Chapter 0,830,19,203109,False,0.655,0.596,0,-8.145,1,0.062,0.54,4.36e-06,0.0817,0.543,141.426,4,cantopop
101340,2RkiA3TTXvrW1QsEyE6LSu,Granular,Brown Noise For Sleep,Brown Noise For Sleep 4,41,90000,False,0.0,0.375,11,-26.531,1,0.0,0.695,0.423,0.11,0.0,0.0,0,sleep
105145,773YRWgu38if25XiHHabJK,Sail & Weep,Close is best,Close is best,46,135374,False,0.814,0.213,5,-9.424,0,0.0477,0.802,0.379,0.126,0.174,79.964,4,study
48941,204CIdvTCTcbVVOn1SFe0d,Circle Jerks,Golden Shower of Hits,Golden Shower of Hits,29,312706,False,0.348,0.939,5,-7.81,1,0.0706,0.0322,0.0,0.237,0.638,158.021,4,hardcore
26089,3542EqIMlabFPcmcy8V5E2,Paweł Ciołkosz,Kraina lodu 2 (Muzyka z filmu/Edycja Deluxe),Którą wybrać z dróg,34,180813,False,0.504,0.469,8,-6.534,1,0.0289,0.604,0.0,0.124,0.244,75.177,4,disney
8489,49ACHKQUiyzYAXtEfdEXoJ,Tucka,"""Forever King""",Candy Land,39,253786,False,0.835,0.663,0,-7.463,0,0.037,0.296,0.0,0.119,0.92,110.979,4,blues
73320,16usJl9JyY13eBN0qj95uC,Solomun,Nobody Is Not Loved,Never Sleep Again,14,198537,False,0.722,0.806,8,-8.75,1,0.044,0.00909,0.77,0.0941,0.436,120.029,4,minimal-techno
36736,3CsJeM0tCt1mBXf5I66hsZ,Sasso;L'Allemand,2 Lions,M'en voulez pas,34,129287,True,0.789,0.831,10,-6.999,0,0.152,0.221,0.0,0.12,0.642,139.884,4,french
72834,5yLQ9epAVnt9Tx19izzDI5,Hyro The Hero;Fire From The Gods,FU2 (feat. AJ Channer of Fire From The Gods),FU2 (feat. AJ Channer of Fire From The Gods),50,194307,True,0.599,0.874,2,-6.363,1,0.049,8.86e-05,0.000326,0.08,0.339,129.993,4,metalcore
42226,78ZHKdRI77mHX5zkXf9BI0,Manger Cadavre?,AntiAutoAjuda,Caminhos de Ferro,16,117106,False,0.197,0.966,7,-7.85,1,0.128,4.68e-06,0.934,0.215,0.152,170.889,4,grindcore
73918,0tBEhAMtjtdmWbqmOYTMz6,Kolombo,Waiting For,Waiting For,18,403470,False,0.608,0.591,5,-10.473,1,0.0441,0.000423,0.725,0.107,0.0776,104.999,4,minimal-techno
58276,7CM5a0XznEAMCn5x88hMOV,Nine Inch Nails,Live: And All That Could Have Been,The Frail,26,101706,False,0.294,0.0513,7,-16.196,0,0.0363,0.871,0.942,0.32,0.0989,75.002,4,industrial
59213,5n6J4TCSoFs72V3z9SAJDv,Electroqute,Fravak,Fravak,0,101617,False,0.639,0.544,0,-10.767,1,0.0414,0.0516,0.845,0.0899,0.405,120.034,4,iranian
29687,3EEJ63VT1FN3sQod8vd4e8,Dirt Monkey,(RE)EVOLUTION VOL. 2,(RE)EVOLUTION VOL. 2,24,1556883,False,0.528,0.78,2,-5.549,1,0.121,0.0277,0.0168,0.185,0.329,125.065,4,dubstep
21595,1WOZa1Fxzc0jZjvHikNK0N,Kaliffa,Kalibreraren,Galenskap,31,196349,False,0.582,0.659,9,-5.949,1,0.0728,0.0338,0.0,0.441,0.63,77.966,4,dancehall
58450,33omqR79fIXhaqdO4kQFAz,JPEGMAFIA;Kenny Beats,Puff Daddy,Puff Daddy,50,127335,True,0.876,0.807,10,-4.466,0,0.18,0.245,0.0,0.125,0.691,135.754,4,industrial
58172,4ukiv6Rp5N4tQZSBT9JRLo,Marilyn Manson,Mechanical Animals,Rock Is Dead,60,189760,True,0.509,0.91,11,-6.531,0,0.038,8.78e-06,0.102,0.404,0.358,101.174,3,industrial
60892,0OIoPb1oOShO6pTbImvq2p,Rygin King;Gabeana,Energy,Energy,19,156447,True,0.686,0.773,0,-4.166,1,0.347,0.0687,0.0,0.0476,0.709,115.837,4,j-dance
69492,2vKnLAfrINEAm1TndzvnVL,Mugen Rao,Thedinen,Thedinen,29,221538,False,0.845,0.497,10,-7.724,0,0.0548,0.531,6.28e-05,0.084,0.433,117.015,4,malay
1743,4JiXeUJqbIroO8Llxgjxwg,The Budos Band,Burnt Offering,Tomahawk,19,209213,False,0.514,0.85,9,-6.281,0,0.0371,0.00179,0.804,0.358,0.684,110.897,3,afrobeat
1725,0JPGmJFun8zJ7c15Stj6Sk,Pat Kalla;Le Super Mojo,Hymne à la vie,Président,17,347772,False,0.774,0.719,10,-8.976,0,0.0486,0.0181,0.128,0.0781,0.89,132.025,4,afrobeat
36927,4V68G1f2P3xGjfCiit6P43,Taïro,Reggae Français,Bon vieux temps,31,273074,False,0.71,0.825,9,-3.421,1,0.104,0.045,5.22e-06,0.501,0.671,87.068,4,french
13763,3QSf45KjZUElEleS3FMqp0,DJ Skull,Met'L'Gear,The 187 Skillz,6,481313,False,0.577,0.749,9,-14.634,0,0.0727,5.69e-06,0.865,0.128,0.156,151.049,4,chicago-house
42280,1bEg70qSwh2Y3IqJesf201,Mortician,Domain of Death,Bonecrusher,17,64586,True,0.334,0.693,10,-12.461,0,0.0554,3.19e-06,0.936,0.151,0.357,125.329,4,grindcore
2420,2u9FerEIRu8IbfHUbPjERP,Sanctus Real,Changed,Confidence,58,181812,False,0.452,0.818,9,-4.59,1,0.0427,0.0411,0.0,0.125,0.373,167.087,4,alt-rock
73191,14NpvXesWBABlBvKhrZg53,Moonbootica,"Best of Kittball, Vol. 6",Zeus,0,201541,False,0.781,0.816,7,-8.448,1,0.0832,0.000414,0.685,0.0979,0.793,122.002,4,minimal-techno
3676,0CrCW8u5hXD6Ztd7V8ay1i,Mos Def,The Best 90s Hip Hop Hits,Speed Law,3,256453,True,0.794,0.667,11,-7.636,0,0.373,0.0565,0.0,0.407,0.695,98.02,4,alternative
33623,5hQZDntIU1PbXhmH94kZoM,POORSTACY,The Breakfast Club (Deluxe Edition),Don't Look At Me,62,188237,True,0.539,0.832,1,-6.53,0,0.256,0.0101,0.00437,0.638,0.287,76.503,4,emo
19631,2svSyGhwHbF4CDTMM2HgtU,J.J. Cale,Best 70s Rock Tunes,Cocaine,2,172066,False,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,country
44174,44NRdYQw7P0GWuiunRv3hr,Godsmack,Faceless,I Stand Alone,68,246040,False,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,4,grunge
21628,1mL049WdQx0AkXwyleFhcw,Franco Wildlife,6ix out Here,6ix out Here,28,176692,True,0.787,0.675,4,-6.88,0,0.29,0.117,0.0,0.259,0.546,100.129,4,dancehall
101077,3c0HDrWV2oEOaU792K106v,Nature Sounds,Relaxing Rain Sounds,Simple Rain,0,98652,False,0.239,0.929,1,-26.434,1,0.0457,0.481,0.935,0.455,0.0266,105.23,4,sleep
98927,7A5npbhdz5DxCADJ46ldER,Miss Saigon Original Cast;Jon Jon Briones;Kwang-Ho Hong,Miss Saigon: The Definitive Live Recording,The Morning Of The Dragon - Live,20,199680,False,0.475,0.528,2,-7.895,0,0.0339,0.504,0.0,0.144,0.226,116.544,4,show-tunes
60583,0j91SIiLyjiwZNVVnhSCf6,Mavado,Compassion Riddim,I Know U Want Me,21,213470,False,0.496,0.716,9,-4.909,0,0.275,0.114,0.0,0.11,0.411,79.896,4,j-dance
49935,5UJ2wBha2CNr3hFiCREnnk,STUK;Ali B,WTF Denk Jij?! (feat. Ali B),WTF Denk Jij?! (feat. Ali B),21,175200,False,0.859,0.848,7,-5.753,1,0.153,0.00533,1.02e-06,0.0699,0.767,100.037,4,hardstyle
83605,5AzZAB5IC268xVxLVmVcaM,Dimitri Vegas & Like Mike;Like Mike;Steve Aoki;Ummet Ozcan,Melody,Melody Radio Mix,26,223477,False,0.466,0.968,3,-3.555,0,0.181,0.0401,0.37,0.0722,0.088,130.01,4,progressive-house
101941,6tWJC2WMWzjfV3vHDFo3pJ,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Baby Music,32,134669,False,0.191,0.00272,9,-35.621,0,0.0392,0.995,0.965,0.0817,0.0391,64.017,5,sleep
19804,77Bt2DXJE1R1qsnm4D10Ox,Seaforth,Breakups,Breakups,59,223129,False,0.531,0.552,1,-5.945,1,0.0309,0.436,0.0,0.0786,0.328,74.931,3,country
48163,4bRPecD9suGW8CfNZhzjS1,Nas;Eminem;EPMD,King's Disease II,EPMD 2 (feat. Eminem & EPMD),56,214434,True,0.689,0.83,10,-4.047,0,0.302,0.121,0.0,0.318,0.703,94.566,4,hardcore
29384,6MQjOwzFgivGZM7Ke30uhB,Gawm;Frequency Pusher;Kurupt;Daz Dillinger;Tha Dogg Pound;Luvaboy Tj,Joker (Gawm Remix),Joker (Gawm Remix),44,204000,True,0.558,0.804,2,-1.836,1,0.053,0.00594,1.69e-06,0.111,0.306,160.158,4,dubstep
48018,0CrCW8u5hXD6Ztd7V8ay1i,Mos Def,The Best 90s Hip Hop Hits,Speed Law,3,256453,True,0.794,0.667,11,-7.636,0,0.373,0.0565,0.0,0.407,0.695,98.02,4,hardcore
32860,6GTxdh4FiA8XyCLFK1vvgG,DJ Snake;Moksi,Encore,Pigalle,46,263106,False,0.603,0.867,11,-4.942,0,0.0524,0.000277,0.00132,0.1,0.124,135.029,4,electronic
39862,4sy5cAPZnhA3kmfQMPCEWf,Xam651,Zombies,Zombies,38,132995,True,0.591,0.582,1,-7.624,1,0.311,0.771,0.0,0.137,0.792,164.4,4,german
69721,4M2fq8GGDX7evUwMNd3k3c,Kester,Anjanam (Christian Devotional Songs),Oru Nimisham,22,359497,False,0.548,0.493,2,-7.259,1,0.0259,0.203,0.0,0.261,0.278,81.07,4,malay
6169,086vL45zWiqfib5SMKNjVg,Ajattara,Murhat,Kunnes Taivas Meidät Erottaa,22,182480,False,0.286,0.686,2,-4.114,0,0.0729,2.73e-06,0.0,0.367,0.217,90.94,4,black-metal
113151,7gDKbsjVEXVT4W1Xt2bkKz,Hillsong Worship;Hillsong Young & Free,OPEN HEAVEN / River Wild,Pursue / All I Need Is You,50,463983,False,0.473,0.434,7,-7.08,1,0.0295,0.0902,0.0,0.097,0.197,143.943,4,world-music
60750,6KUI3A3jmZ0cGLDzOT41lX,Beenie Man;Janet Jackson,Tropical Storm,Feel It Boy,55,207133,False,0.842,0.656,5,-3.189,0,0.107,0.16,0.0,0.0626,0.95,102.794,4,j-dance
3513,2kVgaOMMn0RpD1sM0Bt0eh,Baby Tate,Hip Hop & R'n'B,Yasss Queen,0,167151,True,0.738,0.471,6,-8.827,1,0.0509,0.55,0.0,0.12,0.681,163.981,4,alternative
29384,6MQjOwzFgivGZM7Ke30uhB,Gawm;Frequency Pusher;Kurupt;Daz Dillinger;Tha Dogg Pound;Luvaboy Tj,Joker (Gawm Remix),Joker (Gawm Remix),44,204000,True,0.558,0.804,2,-1.836,1,0.053,0.00594,1.69e-06,0.111,0.306,160.158,4,dubstep
39809,2qomKwhtqtbQWk7dwAmFXg,Marc Streitenfeld,Robin Hood (Original Motion Picture Soundtrack),The Legend Begins,61,87680,False,0.235,0.231,5,-17.956,1,0.0394,0.973,0.973,0.235,0.0325,66.687,3,german
91457,0fiijtFXDJ9MOVwgSaEQJ5,Andy Grammer,Naïve,Don’t Give Up On Me,51,196187,False,0.64,0.537,0,-5.452,0,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,4,rock
37800,4zGtfOglDBfVUypabBwIjQ,ZAAC;Anitta;Tyga,Desce Pro Play (PA PA PA),Desce Pro Play (PA PA PA),63,168507,False,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,4,funk
14076,6RmASv3WxtDZDyaHjc6FDn,CoComelon,"CoComelon Kids Hits, Vol. 3",The Boo Boo Song,55,211077,False,0.783,0.14,0,-11.918,1,0.0336,0.815,0.0,0.0504,0.603,129.969,3,children
45087,5k7NEBk8g8fbtgPovYj0dr,Mikis Theodorakis;Francesco Diaz,Balearic Deep-House Winter 2022,New Days (Sinking Soul),0,438000,False,0.527,0.353,2,-9.568,0,0.0384,0.477,0.836,0.124,0.058,125.98,4,guitar
36318,3Cg22mWYpcDrCLWsgTaUwk,Lonely in the Rain;Nounours,City of Love,City of Love,59,179113,False,0.819,0.61,6,-8.376,1,0.366,0.207,1.13e-05,0.353,0.306,110.046,4,french
101342,0pVOHvFXPjfx94Io7n4SB9,Granular,Brown Noise For Sleep,Brown Noise For Sleep 2,42,81828,False,0.0,0.00188,2,-24.58,0,0.0,0.933,0.521,0.11,0.0,0.0,0,sleep
61063,43hAWgANUMvybp1zDBMrRf,BABYMETAL;F.HERO,METAL GALAXY,PA PA YA!!,55,235159,False,0.521,0.989,10,-0.755,0,0.157,0.00285,0.00116,0.346,0.432,158.036,4,j-idol
82264,5RzSQ1wMRb4BfOYG9KQ2Me,The Mr. T Experience,Our Bodies Our Selves,More Than Toast,25,177171,False,0.501,0.96,0,-4.747,1,0.0709,0.0467,0.000503,0.195,0.582,99.917,4,power-pop
23421,4OfqxEKFF4tFQ0ZK14MTBA,Odd Mob,LEFT TO RIGHT,LEFT TO RIGHT,51,146250,False,0.856,0.959,8,-4.442,1,0.269,0.143,0.35,0.306,0.217,128.018,4,deep-house
33538,2LkchfaYkfpPpkehlAzryf,Totally Nothin;Vercetti CG,"Mami, podívej","Mami, podívej",38,225777,False,0.64,0.448,0,-13.379,1,0.0758,0.0911,0.0,0.0834,0.0737,135.012,4,emo
66340,67WyelF7lt4YWKXcay4gca,Desmond Dennis,Cool Kids Jams 4,Grandma's House,14,175215,False,0.681,0.411,5,-6.437,0,0.0386,0.464,0.0,0.0797,0.442,146.584,4,kids
8512,1x9CZ1BESwWZzB1SZcV0gj,Mountains vs. Machines,Emerge,Chosen Ones,57,193306,False,0.436,0.822,5,-2.967,1,0.0314,0.000217,0.00287,0.325,0.378,85.022,4,blues
98664,4AQeeBvQMw7K3eWzXY77Sa,Cheyenne Jackson;Kerry Butler;Anika Larsen;Kenita Miller;Mary Testa;Jackie Hoffman;André Ward,Xanadu: Original Broadway Cast Recording,Don't Walk Away,22,218400,False,0.545,0.494,11,-4.595,1,0.0323,0.844,0.0,0.129,0.531,137.958,4,show-tunes
4527,7b2dMRCVDx7OGekIVjCrs1,Marconi Union,Weightless (Ambient Transmission Vol. 2),Weightless Part 2,54,432506,False,0.385,0.437,1,-17.853,0,0.0422,0.137,0.889,0.132,0.224,169.933,4,ambient
100002,0Ev1XvxAun4W2uh34XtZpx,AFI,Happy Haunted Halloween Tunes,Halloween,2,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,ska
29687,3EEJ63VT1FN3sQod8vd4e8,Dirt Monkey,(RE)EVOLUTION VOL. 2,(RE)EVOLUTION VOL. 2,24,1556883,False,0.528,0.78,2,-5.549,1,0.121,0.0277,0.0168,0.185,0.329,125.065,4,dubstep
42335,4ci4ItKu6i6SbJUcQpO4Lw,Full Of Hell,Full of Hell & Merzbow,Shattered Knife,16,52621,False,0.262,0.968,5,-3.844,0,0.135,4.07e-05,0.972,0.119,0.036,77.72,3,grindcore
60785,5U7gQ28eWDHl3q1a8pLVay,Elephant Man,Good 2 Go,Head Gone / Genie Dance,20,230640,False,0.637,0.732,11,-6.869,1,0.358,0.56,0.0,0.0933,0.963,115.209,4,j-dance
49969,4VHhIRDtAgBCh7IQ3xSAaK,Delete;Chris One,W4RR10R,W4RR10R,19,210580,True,0.614,0.997,6,-1.833,1,0.393,0.263,0.000583,0.116,0.0992,155.027,4,hardstyle
1584,3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong,52 Weeks of Summer,I'm Wit It,20,217720,False,0.82,0.587,6,-6.91,1,0.0736,0.231,0.0,0.117,0.55,100.014,4,afrobeat
106668,5Cmwme624iKaqaSKTLcBWP,Tommy Nilsson,Det bästa med Tommy Nilsson,En dag,36,198813,False,0.573,0.862,1,-5.666,1,0.0415,0.118,0.0,0.228,0.689,94.92,4,swedish
42395,0a7q0kGHXiy9sfZJcG5CAM,Pig Destroyer,Prowler in the Yard (Deluxe Reissue),Scatology Homework (Remix),14,49453,False,0.279,0.934,3,-4.011,0,0.141,1.18e-06,0.00481,0.231,0.237,113.228,4,grindcore
19473,5gviJgBATmGFHnWiQyx4xI,BRELAND;Keith Urban,Good Times Country,Throw It Back,1,188936,False,0.79,0.73,0,-4.98,1,0.0926,0.0586,0.0,0.0878,0.513,93.985,4,country
46903,0JEePwoX9CcDKFQzleBZzZ,Paul Elstak;New Kids;D-Fence,Turbo (D-Fence Decade Mix),Turbo - D-Fence Decade Mix,57,199947,True,0.404,0.913,2,-2.215,0,0.129,0.278,0.0,0.0978,0.16,94.989,4,happy
42540,34Cm913ZPfWcOx0ND94heN,Pig Destroyer,Prowler in the Yard (Deluxe Reissue),Starbelly (Remix),13,295053,False,0.241,0.984,9,-4.756,1,0.189,2.78e-05,0.00571,0.392,0.0398,120.187,4,grindcore
101585,57HQqFBEYSIkM4zzbsF4TP,Granular,Brown Noise For Sleep,Brown Noise For Sleep 5,36,86250,False,0.0,2.01e-05,2,-21.969,1,0.0,0.0,1.0,0.161,0.0,0.0,0,sleep
38856,28WFDBPuVavZOK0KxkYSd7,Kidnap,Cold Water,Untroubled,48,240250,False,0.77,0.891,7,-8.795,1,0.062,0.13,0.841,0.102,0.483,125.003,4,garage
81078,3Vmo13MxVRKBszmfK61ONH,Karan Aujla;YG,Way Ahead,Gangsta,72,190153,True,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,4,pop
18314,4DX1UkmamaaqWvxxWaMwe9,Andrew Orvedahl,Hit the Dick Lights,Title Track,24,198401,True,0.501,0.77,2,-11.048,1,0.93,0.734,0.0,0.672,0.562,80.866,4,comedy
93014,1dTzgAjWDXKjJMNmpzptHh,Kvatro,"Кватро - XV лет, Часть 1",Смуглянка,10,194119,False,0.391,0.538,7,-5.998,0,0.038,0.73,0.0,0.549,0.708,88.0,4,romance
18102,4roDTLs05yU9RpSBqwfKQ3,Lil Dicky,Professional Rapper,Bruh...,54,262984,True,0.906,0.888,2,-7.275,1,0.152,0.182,0.0,0.934,0.756,105.991,4,comedy
21616,5nLmO6pp71pmiVZwyTPfq9,Kranium,Rumors,Nobody Has to Know,58,222893,True,0.792,0.682,11,-4.96,0,0.173,0.00168,0.0,0.169,0.666,84.983,4,dancehall
13517,5ROzB0NW9yRDUoIPKG46GT,Fingers Inc.,Another Side,Decision,9,287602,False,0.846,0.881,1,-5.56,1,0.068,0.129,0.0,0.0663,0.961,121.747,4,chicago-house
10726,35GZLYQD1BrgLoPk59JkQx,Bentley Rhythm Ace,BRA,Mind That Gap,11,368733,False,0.655,0.951,8,-9.867,0,0.0555,0.0066,0.911,0.725,0.456,140.993,4,breakbeat
44692,1gn1jSK8io8C5kK7l0lmEN,Shinedown,The Studio Album Collection,45,28,249573,False,0.453,0.65,7,-4.508,1,0.0271,0.00251,0.0,0.158,0.225,152.133,3,grunge
61639,6UW203ajSyFhUV4nmhNiXa,Flower,THIS IS Flower THIS IS BEST,Clover(version2016),20,239626,False,0.586,0.739,2,-4.013,1,0.0304,0.139,0.0,0.284,0.313,91.986,4,j-idol
1437,0J3d7RX3QVjjT3LDdBQEqJ,Jor'dan Armstrong,52 Weeks of Summer,You Should Know,21,239866,False,0.393,0.616,7,-7.564,1,0.0428,0.0444,0.0,0.152,0.275,97.458,4,afrobeat
10833,0YTMhnyOxwlqJbP0zeMSpn,Audio Bullys,Higher Than the Eiffel,Smiling Faces,11,242093,False,0.685,0.676,6,-5.176,1,0.0411,0.00713,0.429,0.574,0.629,122.969,4,breakbeat
81675,3TmDnZuy3pHQbFJG5fRu2a,Lana Del Rey,Frühstücksmusik Herbst/Winter 2022/2023,Doin' Time,0,202192,True,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4,pop
48202,50UkypyQJbSQLaXHke5Yep,Juelz Santana,What The Game's Been Missing!,There It Go (The Whistle Song),61,180493,True,0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007,4,hardcore
4823,56rN3Zh03LVnJ5kR1VTRJN,Marconi Union,Weightless (Ambient Transmission Vol. 2),Weightless Part 5,54,440333,False,0.311,0.309,7,-19.505,0,0.036,0.891,0.961,0.112,0.231,115.102,5,ambient
35584,1NwfsZ9RW0Iq16RpxKIUXU,Cavaleiros do Forró;Eric Land,Cavaleiros Summer 2K21: Meio a Meio,Morena,40,161785,False,0.662,0.588,2,-10.915,1,0.0391,0.464,0.0,0.125,0.912,155.04,4,forro
30361,7kaux342y0B446JgJgojAi,Sara Skinner;Lost Sky,Dreams pt. II,Dreams pt. II,63,215196,False,0.52,0.884,8,-4.809,1,0.0362,0.0253,0.000143,0.112,0.513,144.961,4,edm
94371,7r8lp6nukhNPK9QPC79k30,Papithbk,Are You Ready?,Are You Ready?,59,134844,False,0.841,0.519,8,-9.814,0,0.0475,0.0694,0.0,0.0672,0.132,106.97,4,sad
55421,5m4FuvMmLOnq7Gpt0ckAcf,Anurag Vashisht;Riya Tickoo,Tum 2.0,Tum 2.0,50,235394,False,0.456,0.388,1,-9.231,1,0.0405,0.692,0.0,0.163,0.293,171.443,4,indian
84293,5B4yq02Se2neaNnL1eMELN,Navicula,Love Bomb,Mafia Hukum,38,244083,False,0.61,0.765,7,-4.376,1,0.0526,0.0215,0.0,0.289,0.448,126.059,4,psych-rock
63734,5yW4SqXJKtDnwqbcmCrZ0g,Yabai T-Shirts Yasan,スペインのひみつ,癒着☆NIGHT,33,207013,False,0.437,0.984,0,-1.086,1,0.26,0.0538,4.6e-05,0.335,0.56,189.886,4,j-rock
194,7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic
42128,4LqwX8IjTon8Nf2iwaMVtv,Weekend Nachos,Still,S.C.A.B.,18,94840,False,0.281,0.979,2,-4.673,1,0.147,2.28e-06,0.0613,0.296,0.21,122.254,4,grindcore
24240,5UrFMWDf1p78f2NCY18H28,Derrick May,Innovator (Mayday),A Rest / Beyond Kaos,11,91066,False,0.694,0.495,8,-12.845,0,0.0627,0.358,0.902,0.0492,0.0364,130.229,4,detroit-techno
19970,0F0Hu3MIenJyvk7rdt00L4,Upchurch,Supernatural,Who,41,168797,True,0.853,0.791,2,-9.402,1,0.246,0.0942,0.0,0.388,0.596,117.039,4,country
41663,0S5YHfuaJ3izp775fEkFVo,Alien Sex Fiend,I Walk the Line,I Walk the Line,23,291373,False,0.591,0.816,2,-12.748,1,0.0377,0.00118,0.694,0.076,0.525,123.997,4,goth
84765,3w01niC4srlJrD3THYX3AB,Elvis Depressedly,Holo Pleasures / California Dreamin',Pepsi/Coke Suicide,52,153095,False,0.422,0.419,0,-9.049,1,0.0302,0.741,0.938,0.143,0.325,79.883,4,psych-rock
34356,4u0bxcT1JcNtLqzazzg543,Papon,Madras Cafe,Sun Le Re,39,311006,False,0.561,0.56,2,-6.03,1,0.0325,0.573,1.36e-05,0.12,0.212,120.008,4,folk
60516,1CIq0Q8FCTXf0n8E5gsAiz,CrazyBoy,OH / アムネジア,DoCoDeMoDooR,21,176635,False,0.722,0.655,0,-6.545,1,0.0541,0.116,0.0,0.157,0.549,94.969,4,j-dance
50376,4MhkQd0Y0qSCAMncsoQnua,Carajo,Frente a Frente,Drama,26,224040,False,0.221,0.954,1,-4.46,1,0.125,0.000329,8.97e-06,0.215,0.331,170.934,4,heavy-metal
48315,1SyQ6t9RdRBK0QUCS6a797,Naughty By Nature,19 Naughty III,Hip Hop Hooray,67,267266,False,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,4,hardcore
1699,5aESR5wti306SsXUYGkEbU,Jackie Mittoo,The Keyboard King at Studio One,Stereo Freeze,19,185506,False,0.679,0.648,10,-9.967,1,0.0424,0.000521,0.0273,0.0871,0.952,102.627,4,afrobeat
31265,5x292YI0zNCIxi6OWJVpSq,Charli XCX;Kim Petras;Jay Park,The State of Pop,Unlock It,2,232933,True,0.488,0.71,9,-5.864,1,0.0455,0.0585,1.81e-05,0.382,0.5,134.781,4,electro
79395,1BvJmtaXsqtH438BcDPeBb,Elton John,Don't Shoot Me I'm Only The Piano Player,Daniel,67,234666,False,0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,4,piano
28506,4mDCwXhl5GRtolTMZPPWN0,Monxx,World of Wonk,Falling (VIP),49,186195,False,0.674,0.726,11,-1.539,1,0.041,0.0801,0.000255,0.111,0.273,150.299,4,dub
48315,1SyQ6t9RdRBK0QUCS6a797,Naughty By Nature,19 Naughty III,Hip Hop Hooray,67,267266,False,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,4,hardcore
81078,3Vmo13MxVRKBszmfK61ONH,Karan Aujla;YG,Way Ahead,Gangsta,72,190153,True,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,4,pop
10191,5FlcCJAAcAb5crxohyJPL6,Deekline;Ed Solo,Welcome To The Jungle: The Ultimate Jungle Cakes Drum & Bass Compilation,Welcome To The Jungle - Continuous DJ Mix Pt. 1,18,2733257,False,0.634,0.898,1,-6.876,1,0.0403,0.00133,0.000459,0.124,0.581,87.499,4,breakbeat
79966,6ZQgooEk8PvsLxedYaT6Oa,Fiona Apple,Pleasantville -Music From The Motion Picture,Across the Universe,60,307333,False,0.578,0.481,4,-10.545,1,0.0317,0.431,0.00299,0.0951,0.548,129.881,4,piano
1849,1401jEwuaQoh40lXA07jUg,Plastilina Mosh,Aquamosh,Savage Sucker Boy Featuring Pocahontas Freaky Groove,19,212893,False,0.324,0.826,11,-8.127,0,0.144,0.00703,7.85e-06,0.682,0.588,128.375,4,afrobeat
25477,28285KFbyCq8sJofn58qlD,The O'Jays,Back Stabbers,Love Train,70,178400,False,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,4,disco
54197,214VcdApAmkrGSVcinjwjv,Dither,Tools of Demolition,Make It Work,15,176848,False,0.563,0.994,2,-0.385,1,0.25,0.0296,0.00198,0.326,0.338,175.0,4,idm
