T1_index,T2_index,cosine_similarity,cosine_distance
5081,51903,0.0909204,0.9090796
5082,51760,0.04555815,0.95444185
5083,7701,0.1472796,0.8527204
5084,11423,0.31802106,0.68197894
5085,22839,0.0,1.0
5086,64757,0.1761797,0.8238203
5087,14736,0.4467001,0.5532999
5088,61445,0.16046864,0.83953136
5089,110232,0.04072624,0.95927376
5090,4203,0.0,1.0
5091,100589,0.2044703,0.7955297
5092,52610,0.2484691,0.7515309
5093,52615,0.24354845,0.75645155
5094,48761,0.0427641,0.9572359
5095,26060,0.0458542,0.9541458
5096,458,0.0751529,0.9248471
5097,105440,0.15653104,0.84346896
5098,31570,0.17176825,0.82823175
5099,71511,0.1928111,0.8071889
5100,24782,0.1114018,0.8885982
5101,391,0.08241034,0.91758966
5102,72311,0.126503,0.873497
5103,106917,0.10963106,0.89036894
5104,58800,0.0,1.0
5105,46349,0.14662504,0.85337496
5106,8297,0.1466115,0.8533885
5107,35522,0.0756651,0.9243349
5108,22175,0.03328526,0.96671474
5109,65652,0.0294912,0.9705088
5110,75052,0.15296084,0.84703916
5111,4464,0.1931741,0.8068259
5112,6778,0.05508006,0.94491994
5113,7946,0.13349324,0.86650676
5114,66423,0.1152275,0.8847725
5115,26031,0.1885743,0.8114257
5116,4622,0.09527683,0.90472317
5117,79935,0.0268357,0.9731643
5118,66651,0.14180255,0.85819745
5119,76313,0.25969064,0.74030936
5120,41590,0.21766907,0.78233093
5121,109048,0.1562932,0.8437068
5122,17596,0.0994221,0.9005779
5123,36549,0.19959044,0.80040956
5124,111643,0.17805094,0.82194906
5125,1473,0.2528235,0.7471765
5126,91549,0.05859065,0.94140935
5127,7284,0.04229057,0.95770943
5128,98977,0.06238735,0.93761265
5129,24414,0.10254604,0.89745396
5130,98423,0.18323326,0.81676674
5131,26523,0.28210527,0.71789473
5132,79788,0.0,1.0
5133,67596,0.1156797,0.8843203
5134,2953,0.0516695,0.9483305
5135,111854,0.09065455,0.90934545
5136,24710,0.0737451,0.9262549
5137,111680,0.2201552,0.7798448
5138,17596,0.09366983,0.90633017
5139,17819,0.1570021,0.8429979
5140,77409,0.12693244,0.87306756
5141,40074,0.22349524,0.77650476
5142,78812,0.02716494,0.97283506
5143,111769,0.03697836,0.96302164
5144,98200,0.0408993,0.9591007
5145,77216,0.1225747,0.8774253
5146,7962,0.1569669,0.8430331
5147,24420,0.3155203,0.6844797
5148,74426,0.3367907,0.6632093
5149,79316,0.0908079,0.9091921
5150,31505,0.2373232,0.7626768
5151,105551,0.14402723,0.85597277
5152,75964,0.1245492,0.8754508
5153,76672,0.12934613,0.87065387
5154,61218,0.0174653,0.9825347
5155,32623,0.0196724,0.9803276
5156,18899,0.18942714,0.81057286
5157,76818,0.0,1.0
5158,42088,0.1236033,0.8763967
5159,90920,0.1418592,0.8581408
5160,10354,0.08390516,0.91609484
5161,113739,0.18987626,0.81012374
5162,89970,0.0584787,0.9415213
5163,52615,0.20650876,0.79349124
5164,20223,0.14016056,0.85983944
5165,76490,0.1440945,0.8559055
5166,60180,0.04983777,0.95016223
5167,23673,0.0234224,0.9765776
5168,98095,0.1587353,0.8412647
5169,45766,0.1338259,0.8661741
5170,76018,0.19328785,0.80671215
5171,79670,0.0474803,0.9525197
5172,34319,0.104302,0.895698
5173,77674,0.1287005,0.8712995
5174,107983,0.17744195,0.82255805
5175,10109,0.286029,0.713971
5176,85740,0.09523726,0.90476274
5177,46324,0.1003332,0.8996668
5178,48662,0.03509563,0.96490437
5179,23128,0.0186891,0.9813109
5180,27915,0.0893638,0.9106362
5181,24940,0.0488621,0.9511379
5182,23693,0.0760515,0.9239485
5183,59823,0.0719909,0.9280091
5184,4915,0.1459775,0.8540225
5185,82480,0.23534703,0.76465297
5186,101123,0.14526695,0.85473305
5187,105457,0.12964445,0.87035555
5188,1672,0.1949419,0.8050581
5189,23890,0.1596522,0.8403478
5190,56637,0.1816039,0.8183961
5191,73734,0.1104615,0.8895385
5192,44383,0.0339346,0.9660654
5193,79767,0.075869,0.924131
5194,33103,0.0955816,0.9044184
5195,27545,0.2647303,0.7352697
5196,90165,0.1733791,0.8266209
5197,60465,0.0698316,0.9301684
5198,10131,0.0483334,0.9516666
5199,66452,0.02469033,0.97530967
5200,27944,0.28328365,0.71671635
5201,15417,0.07739896,0.92260104
5202,7330,0.1218492,0.8781508
5203,49637,0.17202395,0.82797605
5204,36200,0.0,1.0
5205,11388,0.2121581,0.7878419
5206,49979,0.044167,0.955833
5207,107392,0.3431173,0.6568827
5208,23973,0.072997,0.927003
5209,38531,0.04474705,0.95525295
5210,100948,0.0866539,0.9133461
5211,60962,0.2115406,0.7884594
5212,1672,0.14646673,0.85353327
5213,26509,0.2131165,0.7868835
5214,29932,0.02565897,0.97434103
5215,95432,0.030262,0.969738
5216,64896,0.24979264,0.75020736
5217,60785,0.108245,0.891755
5218,27629,0.20791435,0.79208565
5219,31344,0.0230436,0.9769564
5220,60785,0.1039697,0.8960303
5221,36636,0.2228571,0.7771429
5222,65814,0.1137011,0.8862989
5223,111583,0.1491024,0.8508976
5224,13224,0.260867,0.739133
5225,48877,0.0,1.0
5226,1310,0.2565863,0.7434137
5227,27953,0.06894976,0.93105024
5228,45712,0.1289885,0.8710115
5229,10354,0.0383183,0.9616817
5230,52522,0.1427869,0.8572131
5231,28921,0.0,1.0
5232,105571,0.07897246,0.92102754
5233,76672,0.12370807,0.87629193
5234,34628,0.0666812,0.9333188
5235,42643,0.1071566,0.8928434
5236,66818,0.1964824,0.8035176
5237,113890,0.05191964,0.94808036
5238,75348,0.1393614,0.8606386
5239,45815,0.0652205,0.9347795
5240,17234,0.1452252,0.8547748
5241,57650,0.16563916,0.83436084
5242,52522,0.1681198,0.8318802
5243,54197,0.19197893,0.80802107
5244,57060,0.1352726,0.8647274
5245,5982,0.03607726,0.96392274
5246,52137,0.06515026,0.93484974
5247,17596,0.1143216,0.8856784
5248,7589,0.07699645,0.92300355
5249,38088,0.04096234,0.95903766
5250,39852,0.0625887,0.9374113
5251,8395,0.1909189,0.8090811
5252,78020,0.07292557,0.92707443
5253,47372,0.19515264,0.80484736
5254,33970,0.1814204,0.8185796
5255,25317,0.0,1.0
5256,1784,0.0951911,0.9048089
5257,110650,0.01811266,0.98188734
5258,54796,0.16351914,0.83648086
5259,84888,0.2341096,0.7658904
5260,97788,0.04603493,0.95396507
5261,101613,0.15971184,0.84028816
5262,7567,0.116961,0.883039
5263,9430,0.0400024,0.9599976
5264,18626,0.30562866,0.69437134
5265,47817,0.07774484,0.92225516
5266,101834,0.19801927,0.80198073
5267,100924,0.0967388,0.9032612
5268,32728,0.0918406,0.9081594
5269,108929,0.26125765,0.73874235
5270,79826,0.10143054,0.89856946
5271,42100,0.1264943,0.8735057
5272,22283,0.1814277,0.8185723
5273,68979,0.23891705,0.76108295
5274,95135,0.1671511,0.8328489
5275,30061,0.0553468,0.9446532
5276,110063,0.1086012,0.8913988
5277,48343,0.1025384,0.8974616
5278,83783,0.04292977,0.95707023
5279,106720,0.1563538,0.8436462
5280,1310,0.36000943,0.63999057
5281,58399,0.1684524,0.8315476
5282,75260,0.10349345,0.89650655
5283,110134,0.2078138,0.7921862
5284,100577,0.19019234,0.80980766
5285,61326,0.07986933,0.92013067
5286,74216,0.08012587,0.91987413
5287,82224,0.218452,0.781548
5288,101814,0.19422424,0.80577576
5289,1988,0.2203906,0.7796094
5290,60537,0.11666083,0.88333917
5291,110638,0.1222523,0.8777477
5292,24116,0.149538,0.850462
5293,60785,0.18417513,0.81582487
5294,30745,0.18164164,0.81835836
5295,79405,0.101792,0.898208
5296,98497,0.1703527,0.8296473
5297,110063,0.10659647,0.89340353
5298,18269,0.16469663,0.83530337
5299,13760,0.11231697,0.88768303
5300,98212,0.03020823,0.96979177
5301,64221,0.16612506,0.83387494
5302,151,0.0283597,0.9716403
5303,52470,0.14379597,0.85620403
5304,1103,0.13760793,0.86239207
5305,2758,0.3275206,0.6724794
5306,28482,0.32413805,0.67586195
5307,8721,0.2080085,0.7919915
5308,11235,0.0579938,0.9420062
5309,64476,0.14719236,0.85280764
5310,34770,0.0591204,0.9408796
5311,62471,0.13010126,0.86989874
5312,7946,0.0836286,0.9163714
5313,60989,0.04026216,0.95973784
5314,26533,0.4055661,0.5944339
5315,107917,0.27622974,0.72377026
5316,111262,0.0851177,0.9148823
5317,111854,0.0426104,0.9573896
5318,75108,0.4734799,0.5265201
5319,75724,0.0294307,0.9705693
5320,73734,0.0682967,0.9317033
5321,48941,0.1654968,0.8345032
5322,38441,0.10642433,0.89357567
5323,21094,0.14768404,0.85231596
5324,95473,0.2318555,0.7681445
5325,60817,0.05545294,0.94454706
5326,92440,0.15256935,0.84743065
5327,87217,0.17506826,0.82493174
5328,11085,0.0,1.0
5329,76677,0.0,1.0
5330,112658,0.07356524,0.92643476
5331,11371,0.14846826,0.85153174
5332,82480,0.1479687,0.8520313
5333,101454,0.06913394,0.93086606
5334,96861,0.06395435,0.93604565
5335,37442,0.0445281,0.9554719
5336,17730,0.16561025,0.83438975
5337,13236,0.2751864,0.7248136
5338,48825,0.0939897,0.9060103
5339,112707,0.25038725,0.74961275
5340,21675,0.14598584,0.85401416
5341,28404,0.0,1.0
5342,17957,0.01974845,0.98025155
5343,97326,0.28985125,0.71014875
5344,23973,0.0224742,0.9775258
5345,80632,0.1407537,0.8592463
5346,19877,0.17321205,0.82678795
5347,98220,0.0,1.0
5348,81794,0.0724744,0.9275256
5349,27488,0.0,1.0
5350,92776,0.2704203,0.7295797
5351,69667,0.0647808,0.9352192
5352,26949,0.26619005,0.73380995
5353,79174,0.0508661,0.9491339
5354,56182,0.0292799,0.9707201
5355,39268,0.05418336,0.94581664
5356,35303,0.0,1.0
5357,60785,0.1340988,0.8659012
5358,14777,0.1503674,0.8496326
5359,18581,0.22424155,0.77575845
5360,7487,0.22400105,0.77599895
5361,85752,0.0268091,0.9731909
5362,63597,0.073419,0.926581
5363,79404,0.04656583,0.95343417
5364,76197,0.1578202,0.8421798
5365,752,0.09811175,0.90188825
5366,77276,0.2510522,0.7489478
5367,104735,0.04830474,0.95169526
5368,57633,0.1134082,0.8865918
5369,89670,0.1929568,0.8070432
5370,35303,0.0,1.0
5371,82167,0.0637917,0.9362083
5372,55659,0.27902246,0.72097754
5373,54188,0.1747129,0.8252871
5374,52886,0.1783788,0.8216212
5375,54944,0.1436797,0.8563203
5376,60465,0.0318512,0.9681488
5377,72129,0.14236724,0.85763276
5378,6300,0.0858843,0.9141157
5379,109131,0.21430475,0.78569525
5380,52066,0.19285244,0.80714756
5381,58904,0.1364726,0.8635274
5382,28857,0.17247856,0.82752144
5383,47634,0.0602168,0.9397832
5384,18498,0.4232699,0.5767301
5385,44058,0.4223399,0.5776601
5386,26076,0.1838849,0.8161151
5387,51252,0.0682102,0.9317898
5388,98262,0.1175898,0.8824102
5389,6597,0.18659204,0.81340796
5390,103778,0.1268717,0.8731283
5391,50353,0.17185456,0.82814544
5392,15271,0.0196306,0.9803694
5393,110589,0.0,1.0
5394,47829,0.1305683,0.8694317
5395,33576,0.11849487,0.88150513
5396,51707,0.13861585,0.86138415
5397,95473,0.30419374,0.69580626
5398,26405,0.0359235,0.9640765
5399,36101,0.15045315,0.84954685
5400,90783,0.16828567,0.83171433
5401,82480,0.2225582,0.7774418
5402,64896,0.2890837,0.7109163
5403,113493,0.0,1.0
5404,112223,0.0516019,0.9483981
5405,42413,0.0,1.0
5406,34683,0.09655553,0.90344447
5407,62375,0.21919256,0.78080744
5408,27819,0.1659638,0.8340362
5409,54060,0.08906794,0.91093206
5410,112556,0.04260623,0.95739377
5411,28978,0.1485218,0.8514782
5412,24286,0.1084038,0.8915962
5413,18348,0.1739974,0.8260026
5414,10472,0.033208,0.966792
5415,111187,0.2203226,0.7796774
5416,100589,0.1776979,0.8223021
5417,92525,0.1123288,0.8876712
5418,56605,0.042269,0.957731
5419,74351,0.2222427,0.7777573
5420,4206,0.0627718,0.9372282
5421,18636,0.1821288,0.8178712
5422,24157,0.13164586,0.86835414
5423,1691,0.07072425,0.92927575
5424,17113,0.0250518,0.9749482
5425,113447,0.0900962,0.9099038
5426,41950,0.0,1.0
5427,15809,0.0,1.0
5428,54514,0.23536885,0.76463115
5429,75901,0.13276166,0.86723834
5430,39110,0.0945508,0.9054492
5431,113472,0.05962133,0.94037867
5432,39470,0.0609072,0.9390928
5433,49949,0.07717127,0.92282873
5434,92931,0.1670638,0.8329362
5435,8534,0.1224765,0.8775235
5436,58641,0.44226784,0.55773216
5437,26683,0.1472468,0.8527532
5438,18471,0.0974525,0.9025475
5439,78815,0.116101,0.883899
5440,101843,0.13513744,0.86486256
5441,92720,0.3388529,0.6611471
5442,11549,0.2585354,0.7414646
5443,26240,0.3083124,0.6916876
5444,111392,0.1248176,0.8751824
5445,72761,0.0842557,0.9157443
5446,47402,0.3557724,0.6442276
5447,21815,0.1908169,0.8091831
5448,38349,0.1229853,0.8770147
5449,18553,0.049902,0.950098
5450,17596,0.07558984,0.92441016
5451,37607,0.1102826,0.8897174
5452,44899,0.1370073,0.8629927
5453,20200,0.2155246,0.7844754
5454,110928,0.0672309,0.9327691
5455,76468,0.1178645,0.8821355
5456,71704,0.10163695,0.89836305
5457,6352,0.14577526,0.85422474
5458,105443,0.0,1.0
5459,111610,0.0593569,0.9406431
5460,79917,0.24260813,0.75739187
5461,71910,0.23634213,0.76365787
5462,101474,0.14742184,0.85257816
5463,32552,0.0575138,0.9424862
5464,76313,0.1460755,0.8539245
5465,60846,0.04567456,0.95432544
5466,78563,0.0663596,0.9336404
5467,65057,0.0716939,0.9283061
5468,59000,0.20445263,0.79554737
5469,82480,0.113774,0.886226
5470,14941,0.0898157,0.9101843
5471,36836,0.043121,0.956879
5472,12845,0.1325096,0.8674904
5473,72134,0.0,1.0
5474,17596,0.0961793,0.9038207
5475,41283,0.1891758,0.8108242
5476,27433,0.27988577,0.72011423
5477,63313,0.04250824,0.95749176
5478,72207,0.10605246,0.89394754
5479,60785,0.1259684,0.8740316
5480,25314,0.08755255,0.91244745
5481,96394,0.04621553,0.95378447
5482,75347,0.17678916,0.82321084
5483,23553,0.1297802,0.8702198
5484,11758,0.0812101,0.9187899
5485,98691,0.13149893,0.86850107
5486,13202,0.05756396,0.94243604
5487,3944,0.05564517,0.94435483
5488,13224,0.1227443,0.8772557
5489,23765,0.03829366,0.96170634
5490,38784,0.11014867,0.88985133
5491,33212,0.0362912,0.9637088
5492,53654,0.05841726,0.94158274
5493,76579,0.1790482,0.8209518
5494,11851,0.03545046,0.96454954
5495,17823,0.09493345,0.90506655
5496,1994,0.04295313,0.95704687
5497,108963,0.21305627,0.78694373
5498,54269,0.14316654,0.85683346
5499,11813,0.058177,0.941823
5500,3982,0.2416346,0.7583654
5501,44278,0.0737822,0.9262178
5502,42063,0.05518115,0.94481885
5503,93009,0.29449683,0.70550317
5504,99257,0.2374378,0.7625622
5505,76134,0.13223755,0.86776245
5506,101843,0.137117,0.862883
5507,4696,0.14013946,0.85986054
5508,15191,0.0,1.0
5509,18348,0.21781576,0.78218424
5510,79493,0.14284647,0.85715353
5511,40820,0.28576744,0.71423256
5512,36398,0.04944265,0.95055735
5513,56357,0.1201938,0.8798062
5514,8207,0.0,1.0
5515,105897,0.0304479,0.9695521
5516,23792,0.0901683,0.9098317
5517,75079,0.0867267,0.9132733
5518,25508,0.05995643,0.94004357
5519,19683,0.2168772,0.7831228
5520,15909,0.0,1.0
5521,42522,0.2568246,0.7431754
5522,11142,0.2043513,0.7956487
5523,38272,0.16718817,0.83281183
5524,101191,0.16394633,0.83605367
5525,44575,0.09871215,0.90128785
5526,20200,0.1925415,0.8074585
5527,26770,0.03497344,0.96502656
5528,14115,0.1273372,0.8726628
5529,24920,0.05373496,0.94626504
5530,17494,0.13711905,0.86288095
5531,9874,0.0535898,0.9464102
5532,113436,0.2130462,0.7869538
5533,38600,0.06291646,0.93708354
5534,6331,0.05953753,0.94046247
5535,27923,0.050815,0.949185
5536,89670,0.25985163,0.74014837
5537,60818,0.3795532,0.6204468
5538,100779,0.08543324,0.91456676
5539,93035,0.10259604,0.89740396
5540,27993,0.2375916,0.7624084
5541,105389,0.05732036,0.94267964
5542,24335,0.035343,0.964657
5543,15673,0.1515137,0.8484863
5544,111671,0.03415316,0.96584684
5545,27397,0.0808336,0.9191664
5546,23781,0.147999,0.852001
5547,58426,0.0676634,0.9323366
5548,43835,0.0588488,0.9411512
5549,52863,0.14405787,0.85594213
5550,13235,0.01779205,0.98220795
5551,27566,0.1330463,0.8669537
5552,45587,0.034797,0.965203
5553,76284,0.16731954,0.83268046
5554,39268,0.093039,0.906961
5555,20553,0.07599074,0.92400926
5556,866,0.24443364,0.75556636
5557,82339,0.0934989,0.9065011
5558,68553,0.0,1.0
5559,38310,0.0529026,0.9470974
5560,26283,0.1452292,0.8547708
5561,79976,0.1047777,0.8952223
5562,22934,0.06990135,0.93009865
5563,42831,0.07511836,0.92488164
5564,111455,0.0388317,0.9611683
5565,98743,0.34857404,0.65142596
5566,10998,0.41764235,0.58235765
5567,13224,0.24924636,0.75075364
5568,58311,0.0,1.0
5569,18725,0.1519276,0.8480724
5570,80751,0.0863712,0.9136288
5571,72731,0.20980084,0.79019916
5572,18519,0.06263953,0.93736047
5573,1777,0.2792587,0.7207413
5574,11315,0.2483139,0.7516861
5575,41663,0.0648333,0.9351667
5576,83923,0.0,1.0
5577,76079,0.1143328,0.8856672
5578,59749,0.23098135,0.76901865
5579,11801,0.0712868,0.9287132
5580,66263,0.0615521,0.9384479
5581,45502,0.0811328,0.9188672
5582,18695,0.2462896,0.7537104
5583,24723,0.2631295,0.7368705
5584,105966,0.0,1.0
5585,94607,0.12562764,0.87437236
5586,72260,0.11236775,0.88763225
5587,5069,0.1435113,0.8564887
5588,66157,0.0555337,0.9444663
5589,34158,0.1496468,0.8503532
5590,47534,0.08047605,0.91952395
5591,99824,0.1130128,0.8869872
5592,101755,0.0878901,0.9121099
5593,46245,0.0457764,0.9542236
5594,24764,0.2658626,0.7341374
5595,8459,0.0938774,0.9061226
5596,57060,0.18608594,0.81391406
5597,41283,0.11975425,0.88024575
5598,59000,0.26536363,0.73463637
5599,65652,0.03299695,0.96700305
5600,13236,0.27431405,0.72568595
5601,45766,0.13790745,0.86209255
5602,84950,0.1023986,0.8976014
5603,35320,0.1948023,0.8051977
5604,73579,0.0489909,0.9510091
5605,45587,0.0280078,0.9719922
5606,994,0.0,1.0
5607,19429,0.0,1.0
5608,33440,0.1475487,0.8524513
5609,1672,0.1221473,0.8778527
5610,27018,0.186652,0.813348
5611,24271,0.0160097,0.9839903
5612,66405,0.23492175,0.76507825
5613,55210,0.0461115,0.9538885
5614,104531,0.06799936,0.93200064
5615,10998,0.31808615,0.68191385
5616,28754,0.15940803,0.84059197
5617,72135,0.02535516,0.97464484
5618,24414,0.07714456,0.92285544
5619,18172,0.0878252,0.9121748
5620,42020,0.1045989,0.8954011
5621,86611,0.30832636,0.69167364
5622,8310,0.01547027,0.98452973
5623,75866,0.08599246,0.91400754
5624,14316,0.13129115,0.86870885
5625,7946,0.0481179,0.9518821
5626,79215,0.20516753,0.79483247
5627,19346,0.1583051,0.8416949
5628,78515,0.1465683,0.8534317
5629,104233,0.20316505,0.79683495
5630,52190,0.2250184,0.7749816
5631,685,0.0478939,0.9521061
5632,7701,0.07131356,0.92868644
5633,105414,0.0646863,0.9353137
5634,61788,0.1294912,0.8705088
5635,71679,0.0406459,0.9593541
5636,101615,0.30617523,0.69382477
5637,24723,0.2531551,0.7468449
5638,76313,0.2081661,0.7918339
5639,110809,0.13403285,0.86596715
5640,7835,0.1895026,0.8104974
5641,49804,0.0335517,0.9664483
5642,13224,0.17016244,0.82983756
5643,46740,0.11243445,0.88756555
5644,82936,0.0592543,0.9407457
5645,23751,0.0658854,0.9341146
5646,41170,0.1982919,0.8017081
5647,61081,0.0769772,0.9230228
5648,101362,0.0,1.0
5649,54454,0.10386807,0.89613193
5650,60887,0.0662515,0.9337485
5651,75724,0.0261439,0.9738561
5652,6510,0.22204065,0.77795935
5653,36678,0.10079116,0.89920884
5654,18636,0.1433867,0.8566133
5655,17063,0.0,1.0
5656,17296,0.1160995,0.8839005
5657,71365,0.3704244,0.6295756
5658,1473,0.2335402,0.7664598
5659,7487,0.2135522,0.7864478
5660,66150,0.08766544,0.91233456
5661,56637,0.0832183,0.9167817
5662,54941,0.07085353,0.92914647
5663,7030,0.16433716,0.83566284
5664,8685,0.3026656,0.6973344
5665,71570,0.0470166,0.9529834
5666,21055,0.08720577,0.91279423
5667,1672,0.1170798,0.8829202
5668,101757,0.07532024,0.92467976
5669,90637,0.11875457,0.88124543
5670,8807,0.1089102,0.8910898
5671,27155,0.04194117,0.95805883
5672,11240,0.2986268,0.7013732
5673,6805,0.0776901,0.9223099
5674,113845,0.17639387,0.82360613
5675,45763,0.03476536,0.96523464
5676,59965,0.0523511,0.9476489
5677,82060,0.16289556,0.83710444
5678,10123,0.1801051,0.8198949
5679,52261,0.1516958,0.8483042
5680,105898,0.23419815,0.76580185
5681,111231,0.0262611,0.9737389
5682,27084,0.0571134,0.9428866
5683,1310,0.2903615,0.7096385
5684,92402,0.51537538,0.48462462
5685,73485,0.1156349,0.8843651
5686,26491,0.11771536,0.88228464
5687,72569,0.0771721,0.9228279
5688,56552,0.04454416,0.95545584
5689,14396,0.07927084,0.92072916
5690,22170,0.1511958,0.8488042
5691,105508,0.0237301,0.9762699
5692,94559,0.1219047,0.8780953
5693,53454,0.14786494,0.85213506
5694,109409,0.01716334,0.98283666
5695,44148,0.0661631,0.9338369
5696,101941,0.0914719,0.9085281
5697,110476,0.17629015,0.82370985
5698,18636,0.2072073,0.7927927
5699,113860,0.12326455,0.87673545
5700,84991,0.1523737,0.8476263
5701,7778,0.2307937,0.7692063
5702,27267,0.0,1.0
5703,8238,0.02537334,0.97462666
5704,81675,0.13888943,0.86111057
5705,79912,0.0793189,0.9206811
5706,105570,0.0776291,0.9223709
5707,24414,0.09042645,0.90957355
5708,45160,0.0900917,0.9099083
5709,1646,0.1470546,0.8529454
5710,94879,0.0929123,0.9070877
5711,18261,0.40480566,0.59519434
5712,82480,0.10314876,0.89685124
5713,22054,0.05367047,0.94632953
5714,24157,0.1371543,0.8628457
5715,104446,0.0250399,0.9749601
5716,33490,0.0611218,0.9388782
5717,52678,0.19860756,0.80139244
5718,1885,0.18022305,0.81977695
5719,59311,0.24427307,0.75572693
5720,101872,0.1425761,0.8574239
5721,47679,0.21740085,0.78259915
5722,62225,0.2347418,0.7652582
5723,98438,0.2235897,0.7764103
5724,72658,0.0,1.0
5725,82480,0.1274233,0.8725767
5726,48940,0.1457396,0.8542604
5727,83488,0.02618164,0.97381836
5728,101424,0.0897354,0.9102646
5729,5287,0.1192171,0.8807829
5730,110809,0.11409146,0.88590854
5731,5775,0.2068889,0.7931111
5732,14701,0.06999046,0.93000954
5733,7881,0.14733857,0.85266143
5734,72283,0.06598145,0.93401855
5735,34158,0.12466365,0.87533635
5736,94559,0.09991777,0.90008223
5737,26167,0.3117455,0.6882545
5738,17935,0.069121,0.930879
5739,110388,0.16103166,0.83896834
5740,1000,0.1252353,0.8747647
5741,111846,0.2572319,0.7427681
5742,45201,0.0,1.0
5743,33027,0.08239406,0.91760594
5744,113922,0.136197,0.863803
5745,8859,0.0,1.0
5746,7133,0.311308,0.688692
5747,101810,0.07760745,0.92239255
5748,111277,0.0748446,0.9251554
5749,54003,0.1770514,0.8229486
5750,98474,0.1739123,0.8260877
5751,78049,0.0651938,0.9348062
5752,23936,0.1161008,0.8838992
5753,71788,0.4166311,0.5833689
5754,22356,0.1058768,0.8941232
5755,5416,0.1961448,0.8038552
5756,73296,0.1623221,0.8376779
5757,24683,0.1052355,0.8947645
5758,7969,0.1527617,0.8472383
5759,72869,0.0815586,0.9184414
5760,72628,0.0,1.0
5761,52268,0.12939596,0.87060404
5762,21862,0.1430725,0.8569275
5763,50278,0.0951328,0.9048672
5764,73986,0.2104565,0.7895435
5765,76322,0.1519973,0.8480027
5766,10998,0.3838466,0.6161534
5767,41526,0.0900807,0.9099193
5768,106705,0.08523554,0.91476446
5769,111534,0.09228563,0.90771437
5770,46230,0.1260811,0.8739189
5771,92402,0.51537526,0.48462474
5772,73879,0.03134453,0.96865547
5773,36162,0.0358937,0.9641063
5774,27566,0.1479352,0.8520648
5775,23936,0.1945621,0.8054379
5776,58904,0.12407243,0.87592757
5777,27909,0.2049371,0.7950629
5778,79362,0.05951655,0.94048345
5779,23256,0.21231496,0.78768504
5780,42644,0.1140543,0.8859457
5781,43655,0.0613351,0.9386649
5782,28765,0.18646246,0.81353754
5783,22968,0.0710195,0.9289805
5784,25872,0.29105246,0.70894754
5785,75497,0.0498621,0.9501379
5786,79783,0.1241403,0.8758597
5787,22885,0.3401966,0.6598034
5788,92004,0.1435716,0.8564284
5789,29977,0.188966,0.811034
5790,78760,0.2918697,0.7081303
5791,5634,0.3411459,0.6588541
5792,90521,0.09106827,0.90893173
5793,7799,0.28429675,0.71570325
5794,1559,0.0995105,0.9004895
5795,4393,0.21060354,0.78939646
5796,1310,0.2515022,0.7484978
5797,98691,0.1132686,0.8867314
5798,100589,0.2303453,0.7696547
5799,45160,0.0886511,0.9113489
5800,36394,0.11563003,0.88436997
5801,29687,0.173069,0.826931
5802,33456,0.0208853,0.9791147
5803,105952,0.08928424,0.91071576
5804,36817,0.0379179,0.9620821
5805,82643,0.03780794,0.96219206
5806,4792,0.0554358,0.9445642
5807,37243,0.1026129,0.8973871
5808,38831,0.05356395,0.94643605
5809,111985,0.1126654,0.8873346
5810,1672,0.131909,0.868091
5811,55357,0.18186677,0.81813323
5812,188,0.0,1.0
5813,30708,0.37906396,0.62093604
5814,61962,0.1290079,0.8709921
5815,60652,0.14740205,0.85259795
5816,70645,0.0,1.0
5817,101734,0.1894252,0.8105748
5818,84638,0.23776335,0.76223665
5819,106602,0.17558944,0.82441056
5820,111187,0.19467896,0.80532104
5821,81598,0.32197064,0.67802936
5822,52542,0.1453388,0.8546612
5823,19827,0.03811884,0.96188116
5824,54454,0.13684416,0.86315584
5825,13112,0.0676272,0.9323728
5826,108730,0.1716471,0.8283529
5827,95502,0.067982,0.932018
5828,98438,0.1736468,0.8263532
5829,66230,0.0574056,0.9425944
5830,4183,0.0734067,0.9265933
5831,59450,0.12261945,0.87738055
5832,87609,0.08405346,0.91594654
5833,110063,0.10659647,0.89340353
5834,3827,0.0,1.0
5835,16186,0.22841644,0.77158356
5836,336,0.1809852,0.8190148
5837,7555,0.0634302,0.9365698
5838,64541,0.0,1.0
5839,109879,0.0,1.0
5840,75381,0.0586839,0.9413161
5841,80632,0.11863804,0.88136196
5842,83917,0.30949926,0.69050074
5843,33784,0.0699311,0.9300689
5844,11851,0.02805847,0.97194153
5845,107599,0.0769057,0.9230943
5846,14077,0.1175603,0.8824397
5847,8980,0.12356555,0.87643445
5848,98550,0.0409191,0.9590809
5849,28738,0.0659677,0.9340323
5850,7701,0.10280013,0.89719987
5851,111761,0.12812346,0.87187654
5852,111864,0.0,1.0
5853,84468,0.06969583,0.93030417
5854,42438,0.07875395,0.92124605
5855,72335,0.0622424,0.9377576
5856,18512,0.0970611,0.9029389
5857,95311,0.1337684,0.8662316
5858,56637,0.1085071,0.8914929
5859,21388,0.1262142,0.8737858
5860,10236,0.1550716,0.8449284
5861,65318,0.09406936,0.90593064
5862,111943,0.0,1.0
5863,27819,0.19137144,0.80862856
5864,72691,0.250262,0.749738
5865,16051,0.0577783,0.9422217
5866,24116,0.11164486,0.88835514
5867,37224,0.10375386,0.89624614
5868,18970,0.1666676,0.8333324
5869,11776,0.04179704,0.95820296
5870,60915,0.084272,0.915728
5871,30740,0.02219725,0.97780275
