symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
LNTH,Lantheus Holdings Inc. Common Stock,$55.82,2.23,4.161%,1306625,3701523504.0,United States,2015.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/lnth,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
CRSP,CRISPR Therapeutics AG Common Shares,$50.23,0.94,1.907%,2751817,4786930704.0,Switzerland,2016.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/crsp,Lisata Therapeutics,https://en.wikipedia.org/wiki/Lisata_Therapeutics,Public,Nasdaq: LSTA,,"Basking Ridge, New Jersey, United States",,,David J. Mazzo (CEO),,,,,,,,,lisata.com,,,,
ICLR,ICON plc Ordinary Shares,$164.56,6.44,4.073%,1336773,13289348882.0,Ireland,1998.0,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/iclr,Shell plc,https://en.wikipedia.org/wiki/Shell_plc,Public,LSE: SHEL Euronext Amsterdam: SHELL NYSE: SHEL FTSE 100 component AEX component,"April 1907; 118 years ago (1907-04) (as Royal Dutch Shell)20 July 2005; 20 years ago (2005-07-20) in Shell Centre, London (current entity)","Shell CentreLondon, England",,Worldwide,Sir Andrew Mackenzie (chairman)Wael Sawan (CEO),,US$284.3 billion (2024),US$34.7 billion (2024),US$16.5 billion (2024),US$387.6 billion (2024),US$180.2 billion (2024),"90,000 (2025)",List Shell Argentina Shell Australia Shell Canada Shell Brunei Shell Chile Shell Hong Kong Shell India Shell Italia Shell Morocco Shell Nigeria Shell Oman Shell Pakistan Shell Philippines Shell South Africa Shell Tunisia Shell USA,shell.com,Henri Deterding Marcus Samuel Samuel Samuel,Forthdeal Limited (2002–2004)Royal Dutch Shell plc (2004–2022),LNGLubricantsNatural gasPetrochemicalsPetroleum,GB00BP6MXD84
KYTX,Kyverna Therapeutics Inc. Common Stock,$7.09,-0.35,-4.704%,451798,310514845.0,United States,2024.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/kytx,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
GPCR,Structure Therapeutics Inc. American Depositary Shares,$34.32,-0.02,-0.058%,818496,2082456605.0,United States,2023.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gpcr,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
GEHC,GE HealthCare Technologies Inc. Common Stock ,$76.45,1.7,2.274%,8388663,34824625708.0,United States,,Medical Electronics,Health Care,/market-activity/stocks/gehc,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),$23.41,0.82,3.63%,688702,13737617682.0,Germany,,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/fms,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,$23.56,0.66,2.882%,1353667,3985923609.0,United States,1985.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/acad,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
STRO,Sutro Biopharma Inc. Common Stock,$0.8433,-0.0033,-0.39%,397015,71794590.0,United States,2018.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/stro,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,$3.20,-0.06,-1.84%,66793,5443443.0,United States,2007.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/snoa,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
PM,Philip Morris International Inc Common Stock,$155.24,-0.41,-0.263%,6793980,241652599395.0,United States,, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/pm,Capri Holdings,https://en.wikipedia.org/wiki/Capri_Holdings,Public,NYSE: CPRIS&P 400 component,1981; 44 years ago (1981),Executive offices: London; Operations offices: New York,,Worldwide,John D. Idol (chairman and CEO),,US$5.17 billion (2024),US$−241 million (2024),US$−229 million (2024),US$6.69 billion (2024),US$1.60 billion (2024),"15,100 (2024)",Versace (2018–2025) Jimmy Choo Michael Kors,capriholdings.com,Michael Kors,Michael Kors Holdings Limited,Apparel handbags footwear watches accessories,VGG1890L1076
OPK,OPKO Health Inc. Common Stock,$1.32,0.02,1.538%,3296078,1013365690.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/opk,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
NVO,Novo Nordisk A/S Common Stock,$47.63,0.03,0.063%,18967067,212667950000.0,Denmark,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nvo,Triller (company),https://en.wikipedia.org/wiki/Triller_(company),Private,,"July 23, 2015; 10 years ago (2015-07-23) in Los Angeles, California, U.S.","2121 Avenue of the Stars, Los Angeles, California, U.S.",,Worldwide,Mike Lu (President) Mahi de Silva (CEO) Lauren Braun Diamont (VP of Content & Strategy),,,,,,,,BKFCFlipps MediaThuzio,,David Leiberman Sammy Rubin,TrillerNet Triller Hold Co,TrillerTriller TV,
LBRX,LB Pharmaceuticals Inc Common Stock,$15.33,-0.46,-2.913%,46420,387835234.0,United States,2025.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/lbrx,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
TALKW,Talkspace Inc. Warrant,$0.0415,-0.0005,-1.19%,3944,6874729.0,United States,2020.0,Medical/Nursing Services,Health Care,/market-activity/stocks/talkw,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
AVDL,Avadel Pharmaceuticals plc Ordinary Share,$23.03,0.09,0.392%,2719790,2249032972.0,France,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/avdl,Prudential plc,https://en.wikipedia.org/wiki/Prudential_plc,Public,LSE: PRUNYSE: PUKSEHK: 2378FTSE 100 Component,"1848; 177 years ago (1848), in London","London, England, UKHong Kong, China",,Worldwide,Shriti Vadera(chair)Anil Wadhwani(CEO),InsuranceGeneral insuranceHealth insuranceVehicle insuranceTravel insuranceHome insuranceLife insuranceMortgage loansInvestment managementAsset managementMutual funds,$10.358 billion (2024),$2.953 billion (2024),$2.415 billion (2024),$181.876 billion (2024),$18.674 billion (2024),"15,000 (2024)",Eastspring InvestmentsICICI Prudential Life InsuranceICICI Prudential Mutual Fund,prudentialplc.com,,Prudential Corporation Public Limited Company (1978–1999),,
BMRN,BioMarin Pharmaceutical Inc. Common Stock,$54.69,2.21,4.211%,3000201,10506733473.0,United States,1999.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bmrn,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
NKTR,Nektar Therapeutics  Common Stock,$54.28,-0.83,-1.506%,647169,1104141451.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nktr,CRISPR Therapeutics,https://en.wikipedia.org/wiki/CRISPR_Therapeutics,Public,Nasdaq: CRSP,2013; 12 years ago (2013),"Zug, Switzerland",,,Samarth Kulkarni (CEO),,US$37.3 million (2024),US$−467 million (2024),US$−366 million (2024),US$2.24 billion (2024),US$1.93 billion (2024),393 (2024),,crisprtx.com,Emmanuelle CharpentierShaun FoyRodger Novak,Inception Genomics,,CH0334081137
INM,InMed Pharmaceuticals Inc. Common Shares,$1.20,-0.05,-4.00%,445191,3365023.0,Canada,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/inm,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
USPH,U.S. Physical Therapy Inc. Common Stock,$71.63,3.22,4.707%,258020,1089071044.0,United States,1992.0,Medical/Nursing Services,Health Care,/market-activity/stocks/usph,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,$0.715,0.0186,2.671%,82543,29193702.0,United Kingdom,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/brns,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
DTIL,Precision BioSciences Inc. Common Stock,$5.00,0.02,0.402%,159526,66283755.0,United States,2019.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/dtil,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
OGI,Organigram Global Inc. Common Shares,$1.48,0.02,1.37%,534906,198352807.0,Canada,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ogi,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
BON,Bon Natural Life Limited Class A Ordinary Shares,$1.78,0.02,1.136%,18414,4355222.0,China,2021.0, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/bon,Par Pacific Holdings,https://en.wikipedia.org/wiki/Par_Pacific_Holdings,Public,AMEX: PARRS&P 600 component,,"Houston, Texas, U.S.",,,William Monteleone(President & CEO),,US$ 1.865 billion (2016),US$-16.494 million (2016),US$-45.835 million (2016),US$ 403.108 million (2016),,863,,parpacific.com,,,"Oil, natural gas, petroleum",
ORMP,Oramed Pharmaceuticals Inc. Common Stock,$2.58,0.16,6.612%,763445,102690334.0,Israel,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ormp,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
RDY,Dr. Reddy's Laboratories Ltd Common Stock,$13.91,0.01,0.072%,900121,11607274127.0,India,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rdy,Unitil Corporation,https://en.wikipedia.org/wiki/Unitil_Corporation,Public,NYSE: UTLRussell 2000 componentS&P 600 component,1984,"Hampton, New Hampshire, United States",,United States,,electric utilities natural gas,$366.9 Million (As of 2013[update]),,,,,,,www.unitil.com,,,,
MURA,Mural Oncology plc Ordinary Shares ,$2.09,-0.01,-0.476%,73063,36249976.0,Ireland,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/mura,Alkermes plc,https://en.wikipedia.org/wiki/Alkermes_plc,Public,Nasdaq: ALKSS&P 600 component,1987; 38 years ago (1987),"Dublin, Ireland",,,Richard Pops (CEO),,US$1.1 billion (2022),US$-20.5 million,US$-158 million (2022),US$1.9 billion,US$1 billion,"2,100",,www.alkermes.com,Michael Wall,,,
FTLF,FitLife Brands Inc. Common Stock,$18.19,0.57,3.235%,4219,170823600.0,United States,, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/ftlf,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
MESO,Mesoblast Limited American Depositary Shares,$15.37,1.05,7.332%,200862,1969153971.0,Australia,2015.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/meso,Lantheus Holdings,https://en.wikipedia.org/wiki/Lantheus_Holdings,,,,,,,,,,,,,,,,,,,,
BKD,Brookdale Senior Living Inc. Common Stock,$10.80,0.32,3.053%,8004413,2566678234.0,United States,2005.0,Hospital/Nursing Management,Health Care,/market-activity/stocks/bkd,"Clearfield, Inc.","https://en.wikipedia.org/wiki/Clearfield,_Inc.",Public,Nasdaq: CLFD,2008,"Minneapolis, Minnesota, United States",,,,,,,,,,,,https://www.seeclearfield.com,,APA Cables,,
AMGN,Amgen Inc. Common Stock,$337.54,3.85,1.154%,4128637,181758765689.0,United States,1983.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/amgn,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
EVO,Evotec SE American Depositary Shares,$2.97,0.07,2.414%,56429,263418272.0,Germany,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/evo,Evotec,https://en.wikipedia.org/wiki/Evotec,Public,FWB: EVTFWB: EVTA (ADR)WBAG: EVTNasdaq: EVO (ADR)MDAX component (FWB: EVT),1993; 32 years ago (1993),"Hamburg, Germany",,,Dr. Christian Wojczewski (CEO)Iris Löw-Friedrich (chairwoman of the Supervisory Board),,618 million € (2021),,,,,">4,200 (2021)",,evotec.com,Manfred Eigen,,,DE0005664809US30050E1055
ISRG,Intuitive Surgical Inc. Common Stock,$561.61,9.38,1.699%,2622315,201323990535.0,United States,2000.0,Industrial Specialties,Health Care,/market-activity/stocks/isrg,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
ADMA,ADMA Biologics Inc Common Stock,$17.18,0.82,5.012%,4308583,4088801603.0,United States,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/adma,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
CNSP,CNS Pharmaceuticals Inc. Common Stock,$6.90,0.39,5.991%,12749,4280001.0,United States,2019.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/cnsp,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
HSIC,Henry Schein Inc. Common Stock,$73.40,2.22,3.119%,1493432,8641000834.0,United States,1995.0,Medical Specialities,Health Care,/market-activity/stocks/hsic,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
EXAS,Exact Sciences Corporation Common Stock,$100.90,0.23,0.228%,19380243,19117653968.0,United States,2001.0,Medical Specialities,Health Care,/market-activity/stocks/exas,Daktronics,https://en.wikipedia.org/wiki/Daktronics,Public,Nasdaq: DAKT,1968; 57 years ago (1968),"Brookings, South Dakota, United States",,,Brad Wiemann (Interim president and CEO),,US$756.477 million (2024),,US$-10.121 million (2024),,,"2,422 (2024)",,daktronics.com,Aelred J. KurtenbachDuane Sander,,Timing and Display systems,
MOH,Molina Healthcare Inc Common Stock,$141.56,7.05,5.241%,2310046,7276184000.0,United States,2003.0,Medical Specialities,Health Care,/market-activity/stocks/moh,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
MCK,McKesson Corporation Common Stock,$866.03,16.57,1.951%,754537,106891181700.0,United States,,Other Pharmaceuticals,Health Care,/market-activity/stocks/mck,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
IDXX,IDEXX Laboratories Inc. Common Stock,$725.91,36.56,5.304%,972614,57964878960.0,United States,1991.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/idxx,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
ENSG,The Ensign Group Inc. Common Stock,$184.99,5.65,3.15%,402484,10715505607.0,United States,2007.0,Hospital/Nursing Management,Health Care,/market-activity/stocks/ensg,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
VTRS,Viatris Inc. Common Stock,$10.46,0.27,2.65%,8953255,12047512861.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/vtrs,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
COYA,Coya Therapeutics Inc. Common Stock,$5.98,0.0,0.00%,127002,125128247.0,United States,2022.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/coya,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
STSS,Sharps Technology Inc. Common Stock,$2.83,0.07,2.536%,134918,79880013.0,United States,2022.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/stss,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
OM,Outset Medical Inc. Common Stock,$4.29,-0.15,-3.378%,1050463,77876756.0,United States,2020.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/om,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
ENOV,Enovis Corporation Common Stock,$28.77,1.94,7.231%,891656,1645338491.0,United States,,Industrial Specialties,Health Care,/market-activity/stocks/enov,AES Corporation,https://en.wikipedia.org/wiki/AES_Corporation,Public,NYSE: AESS&P 500 component,"January 28, 1981; 44 years ago (1981-01-28)","Arlington, Virginia, U.S.",,Worldwide,Jay Morse (chairman)Andres Gluski (president & CEO),,US$12.7 billion (2023),,US$249 million (2023),US$44.8 billion (2023),US$2.49 billion (2023),"c. 9,600 (2023)",,aes.com,Roger SantDennis Bakke,"Applied Energy Services, Inc. (1981–2000)",Electricity,
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,$14.67,1.1,8.106%,1303584,1611053077.0,United States,2022.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/amlx,Digital World Acquisition Corp.,https://en.wikipedia.org/wiki/Digital_World_Acquisition_Corp.,Public,Nasdaq: DWAC (2021–2024),11 December 2020; 4 years ago (2020-12-11),,,,,,,,,,,,,dwacspac.com,,,,
