symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
LGND,Ligand Pharmaceuticals Incorporated Common Stock,$199.23,0.2,0.10%,264600,3921189076.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/lgnd,Brighthouse Financial,https://en.wikipedia.org/wiki/Brighthouse_Financial,Public,Nasdaq: BHFS&P 400 component,2017; 8 years ago (2017),"Charlotte, North Carolina, U.S.",,,Chuck Chaplin (Chairman) Eric T. Steigerwalt (CEO),,US$8.503 billion (2020),,,,,"1,500 (December 31, 2021)",,brighthousefinancial.com,,,Life Insurance and Annuities,US10922N1037
QGEN,Qiagen N.V. Common Shares,$46.84,1.17,2.562%,832987,10122878218.0,Netherlands,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/qgen,"Navan, Inc.","https://en.wikipedia.org/wiki/Navan,_Inc.",Public,Nasdaq: NAVN,March 2015; 10 years ago (March 2015),"Palo Alto, California, United States",,Worldwide,Ariel Cohen (CEO)Ilan Twig (CTO)Amy Butte (CFO),,,,,,,"3,000 (2022)",,navan.com,Ariel CohenIlan Twig,,,
IMMP,Immutep Limited American Depositary Shares,$1.72,0.03,1.775%,111112,253170298.0,Australia,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/immp,Senstar Corporation,https://en.wikipedia.org/wiki/Senstar_Corporation,Public,Nasdaq: SNT,1981,"Ottawa, Canada",,Worldwide,"Fabien Haubert, CEOJeremy Weese, CTOAlicia Kelly, CFOMatthieu Currat, COO",,,,,,,,,www.senstar.com,,,Video management softwarePerimeter intrusion detection systemsNetwork video recordersVideo analyticsAccess control,
NTRA,Natera Inc. Common Stock,$230.63,5.08,2.252%,2870396,31830276063.0,United States,2015.0,Medical Specialities,Health Care,/market-activity/stocks/ntra,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
ESPR,Esperion Therapeutics Inc. Common Stock,$3.08,0.13,4.407%,9840137,736315386.0,United States,2013.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/espr,"Waste Management, Inc.","https://en.wikipedia.org/wiki/Waste_Management,_Inc.",Public,NYSE: WMS&P 500 component,"January 1, 1968; 57 years ago (1968-01-01)[citation needed] in Chicago, Illinois, U.S.","Houston, Texas, U.S.",,North America,"James C. Fish, Jr. (president & CEO)","Waste, recyclables, yard debris / organics, and hazardous materials collection, hauling, treatment and disposalDumpster rentalPortable toilet rentalSustainability Advisory Services","US$20.426 billion (Fiscal Year Ended December 31, 2023)","US$3.575 billion (Fiscal Year Ended December 31, 2023)","US$2.304 billion (Fiscal Year Ended December 31, 2023)","US$32.823 billion (Fiscal Year Ended December 31, 2023)","US$6.903 billion (Fiscal Year Ended December 31, 2023)","~48,000 (December 2023)",,wm.com,Wayne HuizengaDean Buntrock,"USA Waste Services, Inc.",Bagster,
WST,West Pharmaceutical Services Inc. Common Stock,$271.07,13.3,5.16%,894012,19501700691.0,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/wst,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
IMNM,Immunome Inc. Common Stock,$18.53,1.02,5.825%,1430301,1699391433.0,United States,2020.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/imnm,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
EW,Edwards Lifesciences Corporation Common Stock,$85.13,1.04,1.237%,4848918,49400939000.0,United States,,Industrial Specialties,Health Care,/market-activity/stocks/ew,Special Metals Corporation,https://en.wikipedia.org/wiki/Special_Metals_Corporation,,,1998; 27 years ago (1998),,,,,,,,,,,590 (1997),,specialmetals.com,,,"Inconel, Incoloy, Monel, Nimonic, Udimet",
ATYR,aTyr Pharma Inc. Common Stock,$0.6645,0.0131,2.011%,2834419,65112118.0,United States,2015.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/atyr,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
TNDM,Tandem Diabetes Care Inc. Common Stock,$21.28,1.78,9.128%,3265124,1442834200.0,United States,2013.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/tndm,Exact Sciences Corp.,https://en.wikipedia.org/wiki/Exact_Sciences_Corp.,Public,Nasdaq: EXASRussell 1000 component,"1995; 30 years ago (1995) in Marlborough, Massachusetts","Madison, Wisconsin, U.S.",,,"Kevin Conroy (chairman, president & CEO)Jorge Garces (CSO)",,US$2.50 billion (2023),US$−215 million (2023),US$−204 million (2023),US$6.47 billion (2023),US$3.15 billion (2023),"6,500 (Dec 2023)",Subsidiary List BiomatricaExact Sciences DevelopmentExact Sciences InnovationExact Sciences InternationalExact Sciences LaboratoriesExact Sciences ThriveGenomic HealthParadigm DiagnosticsPrevention Genetics,exactsciences.com,Stanley LapidusAnthony P. Shuber,,"Cologuard, Oncotype DX, Oncotype MAP",
ALC,Alcon Inc. Ordinary Shares,$76.61,1.56,2.079%,3321765,37892556582.0,Switzerland,2019.0,Ophthalmic Goods,Health Care,/market-activity/stocks/alc,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
MEDP,Medpace Holdings Inc. Common Stock,$591.82,5.66,0.966%,253163,16670517736.0,United States,2016.0,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/medp,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
CNC,Centene Corporation Common Stock,$36.50,1.67,4.795%,7914557,17940407000.0,United States,,Medical Specialities,Health Care,/market-activity/stocks/cnc,Green Dot Corporation,https://en.wikipedia.org/wiki/Green_Dot_Corporation,Public,NYSE: GDOT (Class A),1999; 26 years ago (1999),"Austin, Texas, U.S.",,,George Gresham (CEO),,$1.25 billion(2020),,,,,"1,200",,greendot.com,Steve Streit,,Prepaid MasterCard and Visa cards,
HOLX,Hologic Inc. Common Stock,$74.36,0.24,0.324%,3791967,16575232754.0,United States,1990.0,Medical Electronics,Health Care,/market-activity/stocks/holx,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
LMAT,LeMaitre Vascular Inc. Common Stock,$87.93,3.49,4.133%,174807,1994779452.0,United States,2006.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/lmat,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
COO,The Cooper Companies Inc. Common Stock,$75.47,4.36,6.131%,3811441,15004109268.0,United States,,Ophthalmic Goods,Health Care,/market-activity/stocks/coo,The Generation Essentials Group,https://en.wikipedia.org/wiki/The_Generation_Essentials_Group,Public company,NYSE: TGE,"June 5, 2025; 5 months ago (2025-06-05)","Paris, France",,Worldwide,Calvin Choi (Director) Feridun Hamdullahpur (Chairman),,,,,,,,The Art Newspaper L'Officiel,thegenerationessentials.com,,,,
UHS,Universal Health Services Inc. Common Stock,$231.92,6.54,2.902%,679471,14490938153.0,United States,,Hospital/Nursing Management,Health Care,/market-activity/stocks/uhs,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,$436.38,-9.41,-2.111%,1298049,57651827899.0,United States,2004.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/alny,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
ACHV,Achieve Life Sciences Inc. Common Shares,$3.96,0.08,2.062%,434199,210806592.0,United States,,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/achv,Exact Sciences Corp.,https://en.wikipedia.org/wiki/Exact_Sciences_Corp.,Public,Nasdaq: EXASRussell 1000 component,"1995; 30 years ago (1995) in Marlborough, Massachusetts","Madison, Wisconsin, U.S.",,,"Kevin Conroy (chairman, president & CEO)Jorge Garces (CSO)",,US$2.50 billion (2023),US$−215 million (2023),US$−204 million (2023),US$6.47 billion (2023),US$3.15 billion (2023),"6,500 (Dec 2023)",Subsidiary List BiomatricaExact Sciences DevelopmentExact Sciences InnovationExact Sciences InternationalExact Sciences LaboratoriesExact Sciences ThriveGenomic HealthParadigm DiagnosticsPrevention Genetics,exactsciences.com,Stanley LapidusAnthony P. Shuber,,"Cologuard, Oncotype DX, Oncotype MAP",
ABAT,American Battery Technology Company Common Stock,$3.37,-0.14,-3.989%,6225318,437998758.0,United States,,Metal Mining,Basic Materials,/market-activity/stocks/abat,Remington Outdoor Company,https://en.wikipedia.org/wiki/Remington_Outdoor_Company,Private,,2007; 18 years ago (2007),"Madison, North Carolina, United States",,Worldwide,,,US$ 865.1 million (2016),,US$ 18.9 million (2016),,,">3,000",,www.remingtonoutdoorcompany.com,,Freedom Group,"Pistols, Rifles, Carbines, Shotguns, Ammunitions, Clothing",
AEC,Anfield Energy Inc. Common Shares,$5.81,-0.1,-1.692%,63341,92249803.0,Canada,,Metal Mining,Basic Materials,/market-activity/stocks/aec,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
ALM,Almonty Industries Inc. Common Shares,$5.59,-0.06,-1.062%,1227485,1256696889.0,Canada,,Other Metals and Minerals,Basic Materials,/market-activity/stocks/alm,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
AMWD,American Woodmark Corporation Common Stock,$51.10,3.26,6.814%,251796,744475236.0,United States,1986.0,Forest Products,Basic Materials,/market-activity/stocks/amwd,PPL Corporation,https://en.wikipedia.org/wiki/PPL_Corporation,Public,NYSE: PPLS&P 500 component,"June 4, 1920; 105 years ago (June 4, 1920)","Allentown, Pennsylvania, U.S.",,,"Vincent Sorgi, President and Chief Executive Officer",,US$7.9 billion (2022),"1,374,000,000 United States dollar (2022)",US$756 million (2022),,,"more than 6,500 (2022)",,pplweb.com,,,,
BGL,Blue Gold Limited Class A Ordinary Shares,$3.26,-0.41,-11.172%,222207,99663951.0,United Kingdom,,Metal Mining,Basic Materials,/market-activity/stocks/bgl,Idacorp,https://en.wikipedia.org/wiki/Idacorp,Public,NYSE: IDAS&P 400 Component,"October 1, 1998; 27 years ago (1998)","Boise, Idaho, United States",,"Idaho, eastern Oregon","Lisa Grow, president and chief executive officer, IDACORP, Inc. and Idaho Power",,$1.35 billion (2020),US$ 352.1 million (2020),$237 million (2020),,,"1,943 (2020)",,www.idacorpinc.com,,,,
BGLWW,Blue Gold Limited Warrant,$0.39,-0.0021,-0.536%,126875,11922988.0,United Kingdom,,Metal Mining,Basic Materials,/market-activity/stocks/bglww,Idacorp,https://en.wikipedia.org/wiki/Idacorp,Public,NYSE: IDAS&P 400 Component,"October 1, 1998; 27 years ago (1998)","Boise, Idaho, United States",,"Idaho, eastern Oregon","Lisa Grow, president and chief executive officer, IDACORP, Inc. and Idaho Power",,$1.35 billion (2020),US$ 352.1 million (2020),$237 million (2020),,,"1,943 (2020)",,www.idacorpinc.com,,,,
CRML,Critical Metals Corp. Ordinary Shares,$7.13,-0.1,-1.383%,6509866,762199168.0,British Virgin Islands,,Metal Mining,Basic Materials,/market-activity/stocks/crml,AAR Corp.,https://en.wikipedia.org/wiki/AAR_Corp.,Public,NYSE: AIRS&P 600 component,1951; 74 years ago (1951),"Wood Dale, Illinois, United States",,Worldwide,John Holmes (president & CEO),,US$1.99 billion (2023),,US$90.2 million (2023),US$1.1 billion (2023),US$1.1 billion (2023),"6,000 (2025)",,aarcorp.com,Ira Allen Eichner,,,
CRMLW,Critical Metals Corp. Warrants,$3.05,-0.35,-10.294%,130010,326045927.0,British Virgin Islands,,Metal Mining,Basic Materials,/market-activity/stocks/crmlw,AAR Corp.,https://en.wikipedia.org/wiki/AAR_Corp.,Public,NYSE: AIRS&P 600 component,1951; 74 years ago (1951),"Wood Dale, Illinois, United States",,Worldwide,John Holmes (president & CEO),,US$1.99 billion (2023),,US$90.2 million (2023),US$1.1 billion (2023),US$1.1 billion (2023),"6,000 (2025)",,aarcorp.com,Ira Allen Eichner,,,
EU,enCore Energy Corp. Common Shares,$2.40,-0.03,-1.235%,3575236,449398882.0,United States,,Other Metals and Minerals,Basic Materials,/market-activity/stocks/eu,MongoDB Inc.,https://en.wikipedia.org/wiki/MongoDB_Inc.,Public,Nasdaq: MDB (Class A)Russell 1000 component,2007; 18 years ago (2007),"Paramount PlazaNew York City, U.S.",,Worldwide,Chirantan “CJ” Desai (CEO) Tom Killalea (chairman),,US$2.01 billion (2025),US$−216 million (2025),US$−129 million (2025),US$3.43 billion (2025),US$2.78 billion (2025),"5,558 (2025)",,mongodb.com,Kevin P. Ryan Eliot Horowitz Dwight Merriman,"10gen, Inc. (2007–2013)",MongoDB,
LIN,Linde plc Ordinary Shares,$412.74,4.23,1.035%,3098001,192728501368.0,United States,,Major Chemicals,Basic Materials,/market-activity/stocks/lin,Parsons Corporation,https://en.wikipedia.org/wiki/Parsons_Corporation,Public,NYSE: PSNS&P 400 component,"1944; 81 years ago (1944) in California, United States (as Ralph M. Parsons Company)","Chantilly, Virginia, U.S.",,Worldwide,"Carey Smith (CEO, chair and president)",,US$6.75 billion (2024),US$428 million (2024),US$235 million (2024),US$5.49 billion (2024),US$2.53 billion (2024),"19,600 (2024)",,parsons.com,Ralph M. Parsons,,,
LITM,Snow Lake Resources Ltd. Common Shares,$2.50,0.01,0.402%,534785,21870418.0,Canada,2021.0,Other Metals and Minerals,Basic Materials,/market-activity/stocks/litm,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
MERC,Mercer International Inc. Common Stock,$1.59,0.09,6.00%,677169,106502185.0,Canada,,Paper,Basic Materials,/market-activity/stocks/merc,"Navan, Inc.","https://en.wikipedia.org/wiki/Navan,_Inc.",Public,Nasdaq: NAVN,March 2015; 10 years ago (March 2015),"Palo Alto, California, United States",,Worldwide,Ariel Cohen (CEO)Ilan Twig (CTO)Amy Butte (CFO),,,,,,,"3,000 (2022)",,navan.com,Ariel CohenIlan Twig,,,
NVA,Nova Minerals Limited American Depositary Shares,$7.97,0.2,2.574%,655931,1335446282.0,Australia,2024.0,Precious Metals,Basic Materials,/market-activity/stocks/nva,Trinity Industries,https://en.wikipedia.org/wiki/Trinity_Industries,Public company,NYSE: TRNS&P 600 component,1933; 92 years ago (1933),"Dallas, Texas, U.S.",,,"E. Jean Savage (CEO, and president)James E. Perry (CFO and vice president)D. Stephen Menzies (senior vice president; group president of Trinity Rail)William A. McWhirter (senior vice president; group president)",,US$4.4 billion (2013),,US$375.5 million (2013),,,"15,605 (2017)",,www.trin.net,,,,
NVAWW,Nova Minerals Limited Warrant,$39.90,-1.68,-4.04%,2475,80227312442.0,Australia,2024.0,Precious Metals,Basic Materials,/market-activity/stocks/nvaww,Trinity Industries,https://en.wikipedia.org/wiki/Trinity_Industries,Public company,NYSE: TRNS&P 600 component,1933; 92 years ago (1933),"Dallas, Texas, U.S.",,,"E. Jean Savage (CEO, and president)James E. Perry (CFO and vice president)D. Stephen Menzies (senior vice president; group president of Trinity Rail)William A. McWhirter (senior vice president; group president)",,US$4.4 billion (2013),,US$375.5 million (2013),,,"15,605 (2017)",,www.trin.net,,,,
SGML,Sigma Lithium Corporation Common Shares,$9.85,0.455,4.843%,13077125,1097132193.0,Canada,,Metal Mining,Basic Materials,/market-activity/stocks/sgml,Elbit Systems,https://en.wikipedia.org/wiki/Elbit_Systems,Public,TASE: ESLTNasdaq: ESLT,1966; 59 years ago (1966),"Haifa, Israel",,,Michael Federmann (chairman)Bezhalel Machlis [he] (CEO and president),,US$6.83 billion (2024),US$489 million (2024),US$321 million (2024),US$10.9 billion (2024),US$3.28 billion (2024),"18,407 (2024)",Elbit Systems of AmericaElbit Systems Electro-Optics – ElopElbit Systems Land and C4IElbit Systems EW and SIGINT – Elisra,elbitsystems.com,,,,
UFPI,UFP Industries Inc. Common Stock,$91.47,2.155,2.413%,505134,5328788279.0,United States,1993.0,Forest Products,Basic Materials,/market-activity/stocks/ufpi,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
USAR,USA Rare Earth Inc. Class A Common Stock,$12.24,0.04,0.328%,10286343,1623495987.0,United States,2023.0,Metal Mining,Basic Materials,/market-activity/stocks/usar,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
USARW,USA Rare Earth Inc. Warrant,$1.09,-0.11,-9.167%,1104554,144576031.0,United States,2023.0,Metal Mining,Basic Materials,/market-activity/stocks/usarw,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
APD,Air Products and Chemicals Inc. Common Stock,$257.37,6.28,2.501%,1780814,57278630327.0,United States,,Major Chemicals,Basic Materials,/market-activity/stocks/apd,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
AU,AngloGold Ashanti PLC Ordinary Shares,$79.81,0.67,0.847%,3306113,40186494020.0,South Africa,,Precious Metals,Basic Materials,/market-activity/stocks/au,Kenon Holdings,https://en.wikipedia.org/wiki/Kenon_Holdings,Public,NYSE: KEN,2014; 11 years ago (2014),Singapore,,,Idan Ofer (owner) Robert L. Rosen (CEO) Deepa Joseph (CFO),,,,,,,,,kenon-holdings.com,,,,
B,Barrick Mining Corporation Common Shares,$36.55,0.55,1.528%,15732250,61675710142.0,Canada,,Precious Metals,Basic Materials,/market-activity/stocks/b,Turtle Beach Corporation,https://en.wikipedia.org/wiki/Turtle_Beach_Corporation,Public,Nasdaq: TBCHRussell 2000 component,"1975; 50 years ago (1975) in Queens, New York","San Diego, California, U.S.",,,Terry Jimenez (chairman)Cris Keirn(CEO)Mark Weinswig (CFO),,$234.7 million (2019) $287.4 million (2018),,"$235,000,000 USD",,,,"Roccat, Neat Microphones, Performance Designed Products, Victrix",www.turtlebeach.com,"Carmine Bonanno, Fred Romano, Robert HokeRoy Smith",,"Gaming headsets, Game controllers, Gaming keyboards, Flight simulation, Race simulation",
CCJ,Cameco Corporation Common Stock,$79.44,-2.54,-3.098%,7148963,34588744632.0,Canada,1996.0,Other Metals and Minerals,Basic Materials,/market-activity/stocks/ccj,Parsons Corporation,https://en.wikipedia.org/wiki/Parsons_Corporation,Public,NYSE: PSNS&P 400 component,"1944; 81 years ago (1944) in California, United States (as Ralph M. Parsons Company)","Chantilly, Virginia, U.S.",,Worldwide,"Carey Smith (CEO, chair and president)",,US$6.75 billion (2024),US$428 million (2024),US$235 million (2024),US$5.49 billion (2024),US$2.53 billion (2024),"19,600 (2024)",,parsons.com,Ralph M. Parsons,,,
CDE,Coeur Mining Inc. Common Stock,$13.99,0.13,0.938%,20175042,8984628029.0,United States,,Precious Metals,Basic Materials,/market-activity/stocks/cde,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
CGAU,Centerra Gold Inc. Common Shares,$11.60,0.13,1.133%,712605,2340080551.0,Canada,2021.0,Precious Metals,Basic Materials,/market-activity/stocks/cgau,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
