OBJECTID,SE_ANNO_CAD_DATA,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,DIAGRAMLINK,REPORTLINK,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,STCOLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO,Source of the collision report,Source description,Added date,Modified date,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,x,y
32709492,System.Byte[],339371,340871,EB18717,Matched,Block,,23RD AVE BETWEEN E COLUMBIA ST AND E MARION ST,,,2,Injury Collision,Rear Ended,5,0,0,4,1,0,0,03/16/2021 12:00:00 AM,3/16/2021 5:40:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB18717.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2021-64737,PTCR,Police Traffic Collision Report,4/13/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1277973.87352943,225794.61781925
32699021,System.Byte[],330420,331920,3795846,Matched,Intersection,29703.0,1ST AVE AND BLANCHARD ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,12/29/2019 12:00:00 AM,12/29/2019 2:18:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88518700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3795846.pdf,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,2019-480372,PTCR,Police Traffic Collision Report,4/7/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1267526.47761473,227123.164316624
32719994,System.Byte[],354797,356257,3900423,Matched,Intersection,30427.0,12TH AVE S AND S JACKSON ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,05/12/2022 12:00:00 AM,5/12/2022 2:21:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\17115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3900423.pdf,,,,30.0,From opposite direction - all others,0,0,N,2022-119251,PTCR,Police Traffic Collision Report,10/5/2022 12:00:00 AM,4/28/2023 12:00:00 AM,,,1274334.8096537,222095.50504747
32651150,System.Byte[],213528,213788,3740355,Matched,Intersection,29530.0,6TH AVE AND BELL ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,02/11/2016 12:00:00 AM,2/11/2016 6:40:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Overcast,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\86248671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3740355.pdf,Y,,,2.0,Vehicle turning left hits pedestrian,0,522673,N,2016-049732,PTCR,Police Traffic Collision Report,2/17/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1268295.29297552,228600.901790127
32681511,System.Byte[],294219,295299,3818906,Matched,Block,,WEST SEATTLE BR EB BETWEEN 1ST AV S OFF RP AND SPOKANE ST - W SEA B RP,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,06/21/2018 12:00:00 AM,6/21/2018 7:00:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33113400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3818906.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2018-227044,PTCR,Police Traffic Collision Report,6/29/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1268747.57534398,212104.498317242
32714254,System.Byte[],346522,348022,EB90856,Matched,Intersection,25463.0,LEARY WAY NW AND NW BALLARD WAY,,,1,Property Damage Only Collision,Pedestrian,2,1,0,1,0,0,0,11/15/2021 12:00:00 AM,11/15/2021 1:13:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33241771.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB90856.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,0,N,2021-303301,PTCR,Police Traffic Collision Report,12/22/2021 12:00:00 AM,5/2/2023 12:00:00 AM,,,1262125.3148572,245592.63147153
32649504,System.Byte[],210226,210464,E495940,Matched,Intersection,34944.0,29TH AVE SW AND SW HENDERSON ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,12/08/2015 12:00:00 AM,12/8/2015 11:10:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E495940.pdf,,,,10.0,Entering at angle,0,0,N,2015-425613,PTCR,Police Traffic Collision Report,1/4/2016 12:00:00 AM,2/2/2016 12:00:00 AM,,,1260774.88439181,194512.50853923
32653117,System.Byte[],214506,214766,3704159,Matched,Block,,10TH AVE E BETWEEN E MERCER ST AND E ROY E ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,02/26/2016 12:00:00 AM,2/26/2016 5:10:00 PM,Mid-Block (not related to intersection),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56139500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3704159.pdf,,,,32.0,One parked--one moving,0,0,Y,2016-29313,PTCR,Police Traffic Collision Report,3/1/2016 12:00:00 AM,4/4/2016 12:00:00 AM,,,1273859.70802121,231454.54588905
32684569,System.Byte[],302154,303374,E837363,Matched,Intersection,29165.0,MELROSE AVE AND E DENNY WAY,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,09/09/2018 12:00:00 AM,9/9/2018 8:04:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E837363.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2018-337500,PTCR,Police Traffic Collision Report,9/17/2018 12:00:00 AM,11/2/2018 12:00:00 AM,,,1271849.26904316,229187.696798727
32677106,System.Byte[],275282,276122,E775393,Matched,Block,,15TH AVE NE BETWEEN NE 80TH ST AND LAKE CITY WAY NE,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,02/28/2018 12:00:00 AM,2/28/2018 6:04:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E775393.pdf,,,,30.0,From opposite direction - all others,0,0,N,2018-73730,PTCR,Police Traffic Collision Report,3/13/2018 12:00:00 AM,4/3/2018 12:00:00 AM,,,1276198.89842361,254130.662520275
32648370,System.Byte[],210273,210513,E499111,Matched,Intersection,29158.0,BELMONT AVE E AND E DENNY WAY,,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,12/19/2015 12:00:00 AM,12/19/2015 11:59:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\31117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E499111.pdf,,,,30.0,From opposite direction - all others,0,0,N,2015-438917,PTCR,Police Traffic Collision Report,1/5/2016 12:00:00 AM,2/2/2016 12:00:00 AM,,,1272798.19755612,229164.417950705
32683052,System.Byte[],299766,300966,E821323,Matched,Block,,W EMERSON PL BETWEEN 21ST AVE W AND 22ND AVE W,,,2,Injury Collision,Sideswipe,3,0,0,2,1,0,0,07/19/2018 12:00:00 AM,7/19/2018 1:32:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E821323.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2018-266121,PTCR,Police Traffic Collision Report,8/8/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1258268.82570125,243078.68535696
32674356,System.Byte[],253297,253937,3506022,Matched,Intersection,29699.0,BATTERY ST AND WESTERN AVE,,,1,Property Damage Only Collision,Pedestrian,2,1,0,1,0,0,0,11/10/2017 12:00:00 AM,11/10/2017 3:15:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88242471.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3506022.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,523765,N,17-417388,PTCR,Police Traffic Collision Report,11/13/2017 12:00:00 AM,5/10/2022 12:00:00 AM,,,1266679.47498986,227458.375068963
32643421,System.Byte[],200668,200808,E454828,Matched,Block,,11TH CR AVE SW BETWEEN SW SPOKANE ST AND SW KLICKITAT NR WAY,,,1,Property Damage Only Collision,Right Turn,0,0,0,2,0,0,0,08/24/2015 12:00:00 AM,8/24/2015 2:06:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18111900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E454828.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2015-295724,PTCR,Police Traffic Collision Report,8/25/2015 12:00:00 AM,10/2/2015 12:00:00 AM,,,1266368.43806155,212074.407309204
32675524,System.Byte[],258657,259317,E744636,Matched,Intersection,25525.0,MERIDIAN AVE N AND N 50TH ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,12/07/2017 12:00:00 AM,12/7/2017 9:13:00 AM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53241371.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E744636.pdf,Y,,,4.0,Vehicle hits Pedestrian - All Other Actions,0,524125,N,2017-451008,PTCR,Police Traffic Collision Report,12/11/2017 12:00:00 AM,5/10/2018 12:00:00 AM,,,1270733.97381002,246188.430256143
32697745,System.Byte[],327398,328898,3812756,Matched,Block,,N 105TH ST BETWEEN PHINNEY AVE N AND DAYTON AVE N,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,12/18/2019 12:00:00 AM,12/18/2019 5:18:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3812756.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2019-467731,PTCR,Police Traffic Collision Report,1/8/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1266164.01495734,260886.848511189
32483881,System.Byte[],217200,217480,3791598,Matched,Intersection,29700.0,1ST AVE AND BATTERY ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,03/31/2016 12:00:00 AM,3/31/2016 3:15:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3791598.pdf,,,,10.0,Entering at angle,0,0,N,2016-110941,PTCR,Police Traffic Collision Report,4/14/2016 12:00:00 AM,5/3/2016 12:00:00 AM,,,1266896.35204609,227696.5413412
32666647,System.Byte[],237515,237955,3746183,Matched,Block,,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,,,1,Property Damage Only Collision,Right Turn,3,0,0,3,0,0,0,03/23/2017 12:00:00 AM,3/23/2017 11:14:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3746183.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,17-102833,PTCR,Police Traffic Collision Report,3/29/2017 12:00:00 AM,6/8/2017 12:00:00 AM,,,1267368.97745457,227266.48681277
32629493,System.Byte[],175363,175383,3572715,Matched,Intersection,25152.0,20TH AVE NW AND NW MARKET ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,09/16/2014 12:00:00 AM,9/16/2014 12:23:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53241371.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3572715.pdf,,,,2.0,Vehicle turning left hits pedestrian,0,525126,N,2014-310174,PTCR,Police Traffic Collision Report,9/17/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1258834.13200583,247752.245937735
32697185,System.Byte[],325208,326708,3793463,Matched,Intersection,29543.0,6TH AVE AND VIRGINIA ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,10/28/2019 12:00:00 AM,10/28/2019 6:45:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\28246871.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3793463.pdf,,,,2.0,Vehicle turning left hits pedestrian,0,521728,N,2019-402035,PTCR,Police Traffic Collision Report,10/31/2019 12:00:00 AM,5/11/2022 12:00:00 AM,,,1269240.54456049,227740.774045244
32637896,System.Byte[],188626,188706,3695067,Matched,Block,,16TH AVE SW BETWEEN SW FLORIDA ST AND SW LANDER ST,,,2,Injury Collision,Right Turn,2,0,0,2,1,0,0,03/23/2015 12:00:00 AM,3/23/2015 10:31:00 AM,Driveway Junction,14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3695067.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,15-94565,PTCR,Police Traffic Collision Report,4/1/2015 12:00:00 AM,6/4/2015 12:00:00 AM,,,1264978.07409212,215922.400465146
32629699,System.Byte[],173957,173977,3591433,Matched,Intersection,35775.0,EVANSTON AVE N AND N 145TH ST,,,2b,Serious Injury Collision,Head On,4,0,0,2,2,1,0,08/18/2014 12:00:00 AM,8/18/2014 2:59:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33117500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3591433.pdf,,,,30.0,From opposite direction - all others,0,0,N,14-274694,PTCR,Police Traffic Collision Report,8/20/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1266783.54206197,271473.946826026
32712179,System.Byte[],345681,347181,EB79651,Matched,Block,,N 115TH ST BETWEEN MERIDIAN AVE N AND CORLISS AVE N,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,10/19/2021 12:00:00 AM,10/19/2021 8:42:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB79651.pdf,,,,30.0,From opposite direction - all others,0,0,N,2021-276897,PTCR,Police Traffic Collision Report,11/30/2021 12:00:00 AM,5/2/2023 12:00:00 AM,,,1271314.77432261,263414.906753778
32624406,System.Byte[],159638,159658,3584982,Matched,Block,,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,,,1,Property Damage Only Collision,Parked Car,6,0,0,3,0,0,0,01/03/2014 12:00:00 AM,1/3/2014 8:07:00 PM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,N,Clear,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00169600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3584982.pdf,,,Y,32.0,One parked--one moving,0,0,N,2014-3120,PTCR,Police Traffic Collision Report,1/7/2014 12:00:00 AM,12/22/2014 12:00:00 AM,,,1270063.91089733,225130.90434657
32682620,System.Byte[],299007,300187,3812217,Matched,Intersection,163340.0,4TH AVE SB OFF RP AND EDGAR MARTINEZ DR S,,,1,Property Damage Only Collision,Rear Ended,6,0,0,2,0,0,0,07/28/2018 12:00:00 AM,7/28/2018 8:06:00 PM,At Intersection (but not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,Y,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3812217.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2018-279293,PTCR,Police Traffic Collision Report,7/31/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1271297.80254659,218914.150036216
32702812,System.Byte[],331835,333335,EA27732,Matched,Intersection,33752.0,CALIFORNIA AVE SW AND FAUNTLEROY WAY SW,,,1,Property Damage Only Collision,Pedestrian,2,1,0,1,0,0,0,01/24/2020 12:00:00 AM,1/24/2020 5:34:00 AM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Wet,Dawn,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53241371.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA27732.pdf,Y,,,2.0,Vehicle turning left hits pedestrian,0,522571,N,20-28348,PTCR,Police Traffic Collision Report,6/8/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1256669.75337961,202627.386755541
32715727,System.Byte[],349687,351167,EC28409,Matched,Block,,AURORA AVE N BETWEEN MCGRAW ST AND DEXTER WAY N,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,03/11/2022 12:00:00 AM,3/11/2022 3:05:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC28409.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2022-061222,PTCR,Police Traffic Collision Report,3/24/2022 12:00:00 AM,5/2/2023 12:00:00 AM,,,1267508.25105472,237152.308902889
32701076,System.Byte[],330920,332420,3856337,Matched,Intersection,30939.0,SW ADMIRAL WAY AND SW LANDER W ST,,,2,Injury Collision,Head On,3,0,0,2,1,0,0,04/16/2020 12:00:00 AM,4/16/2020 7:27:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\21116900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3856337.pdf,,,,24.0,From opposite direction - both moving - head-on,0,0,N,2020-127999,PTCR,Police Traffic Collision Report,4/27/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1253720.3184966,215169.625232384
32677090,System.Byte[],283123,283983,3754390,Matched,Block,,NE 45TH ST BETWEEN 9TH E AVE NE AND ROOSEVELT WAY NE,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,04/12/2018 12:00:00 AM,4/12/2018 9:00:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34113900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3754390.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2018-128467,PTCR,Police Traffic Collision Report,4/24/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1274573.01682195,244751.534510672
32710358,System.Byte[],342978,344478,3906242,Matched,Intersection,25690.0,LINDEN AVE N AND N 46TH ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,08/11/2021 12:00:00 AM,8/11/2021 6:45:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3906242.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2021-208042,PTCR,Police Traffic Collision Report,8/30/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1267051.10353424,245201.683375135
32695217,System.Byte[],322513,324013,E939465,Matched,Block,,NE 45TH ST BETWEEN MONTLAKE BLVD NE AND U VILLAGE DR,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,05/14/2019 12:00:00 AM,5/14/2019 9:40:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E939465.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2019-172928,PTCR,Police Traffic Collision Report,8/20/2019 12:00:00 AM,8/20/2019 12:00:00 AM,,,1279627.13529111,244625.556654543
32655838,System.Byte[],224087,224367,3785130,Matched,Block,,STEWART ST BETWEEN 9TH AVE AND TERRY AVE,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,07/13/2016 12:00:00 AM,7/13/2016 12:20:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3785130.pdf,,,,45.0,Vehicle - Pedalcyclist,13684,0,N,2016-250777,PTCR,Police Traffic Collision Report,7/28/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1270313.88337758,228287.929373816
32693294,System.Byte[],320771,322271,3795282,Matched,Intersection,29051.0,HARVARD AVE E AND E OLIVE WAY,,,2b,Serious Injury Collision,Pedestrian,3,2,0,1,2,1,0,07/03/2019 12:00:00 AM,7/3/2019 7:20:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77245370.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3795282.pdf,,,,2.0,Vehicle turning left hits pedestrian,0,0,N,19-243371,PTCR,Police Traffic Collision Report,7/5/2019 12:00:00 AM,9/16/2019 12:00:00 AM,,,1273251.7376526,229671.808159232
32665330,System.Byte[],237605,238045,E656153,Matched,Intersection,24297.0,AURORA AVE N AND N 77TH ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,03/28/2017 12:00:00 AM,3/28/2017 8:03:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E656153.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2017-108130,PTCR,Police Traffic Collision Report,3/30/2017 12:00:00 AM,5/10/2022 12:00:00 AM,,,1268221.18558344,253436.535991564
