OBJECTID,SE_ANNO_CAD_DATA,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,DIAGRAMLINK,REPORTLINK,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,STCOLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO,Source of the collision report,Source description,Added date,Modified date,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,x,y
32630056,System.Byte[],170618,170638,3701904,Matched,Intersection,30421.0,14TH AVE S AND S MAIN ST,,,1,Property Damage Only Collision,Left Turn,4,0,0,2,0,0,0,06/20/2014 12:00:00 AM,6/20/2014 10:01:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11115400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3701904.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2014-197861,PTCR,Police Traffic Collision Report,6/27/2014 12:00:00 AM,12/23/2014 12:00:00 AM,,,1275102.76127049,222380.549271762
32660715,System.Byte[],232849,233249,3771895,Matched,Intersection,29177.0,E HOWELL ST AND E OLIVE WAY,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/31/2016 12:00:00 AM,12/31/2016 11:22:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,Y,Overcast,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66248980.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3771895.pdf,,,,3.0,Vehicle backing hits pedestrian,0,29177,N,16-468979,PTCR,Police Traffic Collision Report,1/5/2017 12:00:00 AM,5/10/2018 12:00:00 AM,,,1272238.33835556,228902.770590439
32685890,System.Byte[],306667,307947,3811177,Matched,Block,,EAST MARGINAL WAY S BETWEEN S FIDALGO ST AND 1ST AVE S,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,11/09/2018 12:00:00 AM,11/9/2018 8:57:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3811177.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2018-421227,PTCR,Police Traffic Collision Report,11/13/2018 12:00:00 AM,5/11/2022 12:00:00 AM,,,1269645.10788891,203945.357444882
32721359,System.Byte[],357473,358933,ED14334,Matched,Intersection,29739.0,11TH AVE AND E PINE ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/09/2022 12:00:00 AM,12/9/2022 6:35:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33241371.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\ED14334.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,0,N,2022-329397,PTCR,Police Traffic Collision Report,1/5/2023 12:00:00 AM,4/4/2023 12:00:00 AM,,,1274216.83742958,227958.943389475
32622599,System.Byte[],161768,161788,3574784,Matched,Intersection,29914.0,6TH AVE AND UNIVERSITY ST,,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,0,02/10/2014 12:00:00 AM,2/10/2014 8:35:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3574784.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,14-44023,PTCR,Police Traffic Collision Report,2/11/2014 12:00:00 AM,11/21/2018 12:00:00 AM,,,1270602.61892988,225805.666715264
32683747,System.Byte[],302530,303770,3814205,Matched,Block,,E OLIVE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,09/01/2018 12:00:00 AM,9/1/2018 10:00:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3814205.pdf,,,,20.0,One car leaving parked position,0,0,N,2018-326254,PTCR,Police Traffic Collision Report,9/20/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1272793.62795612,228388.26857391
32640295,System.Byte[],193162,193242,E415594,Matched,Block,,SW OREGON ST BETWEEN 44TH AVE SW AND GLENN WAY SW,,,1,Property Damage Only Collision,Parked Car,0,0,0,2,0,0,0,03/28/2015 12:00:00 AM,3/28/2015 2:20:00 AM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E415594.pdf,,,,32.0,One parked--one moving,0,0,Y,2015-100658,PTCR,Police Traffic Collision Report,5/18/2015 12:00:00 AM,6/4/2015 12:00:00 AM,,,1256410.82422735,209227.318922296
32702306,System.Byte[],332216,333716,EA41205,Matched,Intersection,30125.0,19TH AVE AND E MADISON ST,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,06/17/2020 12:00:00 AM,6/17/2020 4:40:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA41205.pdf,,,,30.0,From opposite direction - all others,0,0,N,2020-190151,CVCR,Citizen Vehicle Collision Report,6/26/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1276878.16069631,228447.131293967
32661572,System.Byte[],230640,231040,3787172,Matched,Intersection,37162.0,3RD AVE NW AND NW 90TH ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,10/04/2016 12:00:00 AM,10/4/2016 7:36:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3787172.pdf,Y,,,45.0,Vehicle - Pedalcyclist,0,0,N,2016-360382,PTCR,Police Traffic Collision Report,12/6/2016 12:00:00 AM,12/6/2016 12:00:00 AM,,,1264304.01284343,256969.221307173
32634354,System.Byte[],182469,182529,3707935,Matched,Block,,NE 75TH ST BETWEEN 37TH AVE NE AND 38TH AVE NE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,12/30/2014 12:00:00 AM,12/30/2014 8:01:00 AM,Mid-Block (not related to intersection),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78139700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3707935.pdf,,,,32.0,One parked--one moving,0,0,N,2014-429333,PTCR,Police Traffic Collision Report,12/31/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1282100.69132565,252540.876022652
32628642,System.Byte[],172463,172483,3574667,Matched,Block,,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,07/24/2014 12:00:00 AM,7/24/2014 3:30:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3574667.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2014-242498,PTCR,Police Traffic Collision Report,7/29/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1271741.66072305,233260.738210902
32712494,System.Byte[],348210,349710,3834744,Matched,Block,,BEACH DR SW BETWEEN SW JUNEAU ST AND ATLAS PL SW,,,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,01/28/2022 12:00:00 AM,1/28/2022 1:47:00 AM,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Fog/Smog/Smoke,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3834744.pdf,,,,32.0,One parked--one moving,0,0,Y,2022-22963,PTCR,Police Traffic Collision Report,2/1/2022 12:00:00 AM,5/2/2023 12:00:00 AM,,,1254071.90268895,203857.599876791
32671263,System.Byte[],248012,248592,E695932,Matched,Block,,ALASKAN WAY BETWEEN UNIVERSITY ST AND UNION ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,07/19/2017 12:00:00 AM,7/19/2017 6:56:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Dusk,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E695932.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2017-263731,PTCR,Police Traffic Collision Report,9/13/2017 12:00:00 AM,5/10/2022 12:00:00 AM,,,1268632.57963187,224887.280410334
32681577,System.Byte[],289497,290357,E801631,Matched,Block,,SR99 NB BETWEEN S HOLGATE ST AND SR99 REPUBLICAN OFF RP,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,05/10/2018 12:00:00 AM,5/10/2018 10:24:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\21112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E801631.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2018-166374,PTCR,Police Traffic Collision Report,5/31/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1269250.2792805,218613.295251906
32680616,System.Byte[],291133,292013,3745928,Matched,Block,,42ND AVE SW BETWEEN SW COLLEGE ST AND SW ADMIRAL WAY,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,06/06/2018 12:00:00 AM,6/6/2018 6:43:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54117900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3745928.pdf,,,,10.0,Entering at angle,0,0,N,2018-205119,PTCR,Police Traffic Collision Report,6/11/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1257456.55030842,216190.483537421
32718971,System.Byte[],356715,358175,ED10260,Matched,Intersection,26925.0,FREMONT AVE N AND N 45TH ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,11/30/2022 12:00:00 AM,11/30/2022 5:16:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Overcast,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55243171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\ED10260.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,0,N,2022-320973,PTCR,Police Traffic Collision Report,12/8/2022 12:00:00 AM,4/25/2023 12:00:00 AM,,,1266687.00190187,244939.296686858
32622139,System.Byte[],160332,160352,3576734,Matched,Intersection,26939.0,FREMONT AVE N AND N 44TH ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,01/19/2014 12:00:00 AM,1/19/2014 8:25:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Overcast,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3576734.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,14-20744,PTCR,Police Traffic Collision Report,1/21/2014 12:00:00 AM,12/22/2014 12:00:00 AM,,,1266681.75390187,244509.142446414
32654564,System.Byte[],218498,218798,3787409,Matched,Intersection,27042.0,BURKE GILMAN TRL AND N NORTHLAKE WAY,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,03/30/2016 12:00:00 AM,3/30/2016 5:33:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78183300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3787409.pdf,Y,,,45.0,Vehicle - Pedalcyclist,0,642417,N,2016-109803,PTCR,Police Traffic Collision Report,5/4/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1267304.5135825,240244.353962049
32641377,System.Byte[],196002,196102,3730218,Matched,Block,,RAINIER AVE S BETWEEN S ADAMS ST AND S GENESEE N ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,06/20/2015 12:00:00 AM,6/20/2015 8:01:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44149400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3730218.pdf,,,,32.0,One parked--one moving,0,0,Y,2015-208452,PTCR,Police Traffic Collision Report,6/24/2015 12:00:00 AM,8/7/2015 12:00:00 AM,,,1281202.81759673,209477.300874546
32695217,System.Byte[],322513,324013,E939465,Matched,Block,,NE 45TH ST BETWEEN MONTLAKE BLVD NE AND U VILLAGE DR,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,05/14/2019 12:00:00 AM,5/14/2019 9:40:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E939465.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2019-172928,PTCR,Police Traffic Collision Report,8/20/2019 12:00:00 AM,8/20/2019 12:00:00 AM,,,1279627.13529111,244625.556654543
32641802,System.Byte[],196983,197103,E429719,Matched,Intersection,32333.0,1ST AVE S AND S HORTON ST,,,1,Property Damage Only Collision,Right Turn,1,0,0,2,0,0,0,05/28/2015 12:00:00 AM,5/28/2015 11:10:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E429719.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2015-177034,PTCR,Police Traffic Collision Report,7/9/2015 12:00:00 AM,7/16/2015 12:00:00 AM,,,1269969.65944123,213131.02145429
32681029,System.Byte[],300184,301384,E824125,Matched,Intersection,24456.0,5TH AVE NE AND NE 72ND ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,08/02/2018 12:00:00 AM,8/2/2018 12:58:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E824125.pdf,,,,10.0,Entering at angle,0,0,N,2018-285767,PTCR,Police Traffic Collision Report,8/15/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1273518.26872486,251915.247798011
32484964,System.Byte[],287200,288080,3814779,Matched,Intersection,33396.0,SWIFT AVE S AND S GRAHAM ST,NEI,"Not Enough Information, or Insufficient Location Information",2,Injury Collision,Rear Ended,4,0,0,2,1,0,0,05/11/2018 12:00:00 AM,5/11/2018 7:00:00 PM,At Intersection (intersection related),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3814779.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2018-168593,PTCR,Police Traffic Collision Report,5/16/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1276260.57784767,203011.283587933
32635154,System.Byte[],184132,184212,3708643,Matched,Intersection,33026.0,1ST AVE S AND S DAWSON ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,01/20/2015 12:00:00 AM,1/20/2015 6:35:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Overcast,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77117800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3708643.pdf,,,,71.0,Same direction -- both turning right -- both moving -- sideswipe,0,0,N,2015-021385,PTCR,Police Traffic Collision Report,1/28/2015 12:00:00 AM,5/4/2015 12:00:00 AM,,,1269833.7999851,206303.052935302
32658999,System.Byte[],228811,229171,3333391,Matched,Block,,15TH AVE NW BETWEEN NW 75TH ST AND NW 77TH ST,,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,10/05/2016 12:00:00 AM,10/5/2016 8:21:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,Y,Clear,Dry,Dark - Street Lights Off,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3333391.pdf,,,,26.0,From opposite direction - both going straight - sideswipe,0,0,N,2016-361756,PTCR,Police Traffic Collision Report,10/24/2016 12:00:00 AM,11/2/2016 12:00:00 AM,,,1260264.42589529,253367.916215494
32630770,System.Byte[],175712,175732,3695882,Matched,Block,,15TH AVE NW BETWEEN NW 62ND ST AND NW 63RD ST,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,09/18/2014 12:00:00 AM,9/18/2014 8:08:00 AM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3695882.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2014-312327,PTCR,Police Traffic Collision Report,9/25/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1260332.51018336,249730.821363762
32625716,System.Byte[],164574,164594,3590364,Matched,Block,,RAINIER AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,,,1,Property Damage Only Collision,Rear Ended,6,0,0,3,0,0,0,03/01/2014 12:00:00 AM,3/1/2014 9:57:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3590364.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,14-65007,PTCR,Police Traffic Collision Report,3/20/2014 12:00:00 AM,12/22/2014 12:00:00 AM,,,1281838.05234939,207313.82196033
32661033,System.Byte[],232664,233064,3692906,Matched,Block,,FAUNTLEROY WAY SW BETWEEN SW OREGON ST AND 38TH AVE SW,,,1,Property Damage Only Collision,Rear Ended,5,0,0,3,0,0,0,12/26/2016 12:00:00 AM,12/26/2016 6:07:00 PM,Driveway Junction,14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22142200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3692906.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2016-462809,PTCR,Police Traffic Collision Report,1/3/2017 12:00:00 AM,3/2/2017 12:00:00 AM,,,1258658.07120565,209042.670282096
32625068,System.Byte[],164163,164183,3587301,Matched,Intersection,23905.0,24TH AVE NW AND NW 73RD ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,03/06/2014 12:00:00 AM,3/6/2014 3:09:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,Y,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3587301.pdf,,,,10.0,Entering at angle,0,0,N,14-70074,PTCR,Police Traffic Collision Report,3/13/2014 12:00:00 AM,12/22/2014 12:00:00 AM,,,1257592.14518856,252388.217270494
32705917,System.Byte[],337405,338905,EA98230,Matched,Intersection,34281.0,WEST MARGINAL WAY S AND S HOLDEN ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,01/12/2021 12:00:00 AM,1/12/2021 12:34:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA98230.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2021-009329,PTCR,Police Traffic Collision Report,1/28/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1270194.92766546,198446.500735253
32700370,System.Byte[],327480,328980,EA00033,Matched,Block,,AURORA AVE N BETWEEN N 128TH ST AND N 130TH ST,,,2,Injury Collision,Left Turn,4,0,0,3,2,0,0,12/30/2019 12:00:00 AM,12/30/2019 11:07:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA00033.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2019-481186,PTCR,Police Traffic Collision Report,1/10/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1268375.1846236,267293.298117757
32663429,System.Byte[],236263,236703,E632641,Matched,,,,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,01/15/2017 12:00:00 AM,1/15/2017 10:00:00 AM,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Unknown,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E632641.pdf,,,,32.0,One parked--one moving,0,0,N,17-17955,CVCR,Citizen Vehicle Collision Report,3/7/2017 12:00:00 AM,3/9/2017 12:00:00 AM,,,,
32720474,System.Byte[],354681,356141,3902220,Matched,Block,,SW EDMUNDS ST BETWEEN 40TH AVE SW AND 41ST AVE SW,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,09/23/2022 12:00:00 AM,9/23/2022 9:36:00 AM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3902220.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,22-254534,PTCR,Police Traffic Collision Report,9/28/2022 12:00:00 AM,4/25/2023 12:00:00 AM,,,1257688.37738065,207875.050312907
